Strain Id	Organization	Strain Type	Cultivation record	Sown seeds	Germinated　seeds	Total mutant	Total harvested seed	Plant Ontology ID	Germination rate(%)	Mutation rate(%)	First flowering date	First fruit harvesting date	Flower to fruit period	Growth Stage:Phenotype	link
TOMJPE3915	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0001050	70	14.3				fruit : Sterility-Full sterility, leaf production : Leaf morphology-Leaf texture, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=502
TOMJPE3918	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0001050	100	33.3				fruit : Sterility-Full sterility, leaf production : Leaf color-White	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=533
TOMJPE3923	University of Tsukuba	EMS mutagenesis lines		1	0	0	0		40	50				fruit : Sterility-Full sterility, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=496
TOMJPE3929	University of Tsukuba	EMS mutagenesis lines		2	0	0	S,4	PO:0001050	60	33.3				leaf production : Leaf morphology-Leaf width, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=498
TOMJPE3933	University of Tsukuba	EMS mutagenesis lines		1	0	0	0		90	11.1				fruit : Sterility-Full sterility, leaf production : Leaf morphology-Other leaf morphology, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=499
TOMJPE3938	University of Tsukuba	EMS mutagenesis lines		2	0	0	S	PO:0007112	70	28.6				leaf production : Leaf color-Yellow-green leaf	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=504
TOMJPE3949	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		80	12.5				- : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=509
TOMJPE3956	University of Tsukuba	EMS mutagenesis lines		1	0	0	3	PO:0007112	71.4	20				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=503
TOMJPE3981	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0007112,PO:0001050	90	11.1				leaf production : Leaf morphology-Leaf width, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=520
TOMJPE4014	University of Tsukuba	EMS mutagenesis lines		2	0	0	13	PO:0007112,PO:0001050	87.5	28.6				leaf production : Leaf morphology-Other leaf morphology	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=534
TOMJPE4022	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		80	12.5				leaf production : Leaf color-Yellow-green leaf	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=525
TOMJPE4030	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0001050	71.4	20				leaf production : Leaf morphology-Other leaf morphology	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=558
TOMJPE4037	University of Tsukuba	EMS mutagenesis lines		3	0	0	15	PO:0007112,PO:0001050	90	33.3				leaf production : Leaf morphology-Other leaf morphology, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=552
TOMJPE4050	University of Tsukuba	EMS mutagenesis lines		1	0	0	0		70	14.3				- : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=549
TOMJPE4053	University of Tsukuba	EMS mutagenesis lines		1	0	0	0		100	10				- : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=556
TOMJPE4054	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0007112	100	10				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=554
TOMJPE4058	University of Tsukuba	EMS mutagenesis lines		2	0	0	12	PO:0007112,PO:0001050	80	25				leaf production : Leaf morphology-Other leaf morphology, leaf production : Leaf color-Yellow-green leaf	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=553
TOMJPE4079	University of Tsukuba	EMS mutagenesis lines		1	0	0	15		90	11.1				- : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=548
TOMJPE4083	University of Tsukuba	EMS mutagenesis lines		1	0	0	S	PO:0001050	80	12.5				leaf production : Leaf morphology-Other leaf morphology	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=547
TOMJPE4088	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0001050,PO:0001170	70	14.3				fruit : Sterility-Full sterility, leaf production : Leaf morphology-Leaf width	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=546
TOMJPE4097	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		100	10				- : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=545
TOMJPE4102	University of Tsukuba	EMS mutagenesis lines		1	0	0	0		100	10				leaf production : Leaf color-Yellow-green leaf, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=555
TOMJPE4109	University of Tsukuba	EMS mutagenesis lines		2	0	0	8	PO:0007112,PO:0007016	62.5	40				- : Plant size-Small plant, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=562
TOMJPE4112	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0001050,PO:0001170	100	50				leaf production : Leaf morphology-Other leaf morphology, fruit : Sterility-Full sterility	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=559
TOMJPE4114	University of Tsukuba	EMS mutagenesis lines		1	0	0	S	PO:0007112	90	11.1				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=564
TOMJPE4119	University of Tsukuba	EMS mutagenesis lines		3	0	0	S	PO:0001050,PO:0007112	55.6	60				leaf production : Leaf color-Yellow-green leaf	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=537
TOMJPE4124	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		60	16.7				leaf production : Leaf morphology-Leaf width	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=543
TOMJPE4131	University of Tsukuba	EMS mutagenesis lines		2	0	0	0		60	33.3				- : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=535
TOMJPE4133	University of Tsukuba	EMS mutagenesis lines		3	0	0	S	PO:0001050	100	30				leaf production : Leaf morphology-Other leaf morphology, leaf production : Leaf color-Yellow-green leaf	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=557
TOMJPE4143	University of Tsukuba	EMS mutagenesis lines		3	0	0	0	PO:0001050,PO:0007112,PO:0001170	90	33.3				leaf production : Leaf morphology-Other leaf morphology	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=544
TOMJPE4149	University of Tsukuba	EMS mutagenesis lines		1	0	0	M	PO:0001050	88.9	12.5				leaf production : Leaf morphology-Other leaf morphology, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=540
TOMJPE4155	University of Tsukuba	EMS mutagenesis lines		3	0	0	M		80	37.5				- : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=551
TOMJPE4169	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0001050	88.9	12.5				leaf production : Leaf morphology-Other leaf morphology	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=565
TOMJPE4173	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0007112	100	14.3				- : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=536
TOMJPE4181	University of Tsukuba	EMS mutagenesis lines		1	0	0	0		20	50				leaf production : Leaf morphology-Other leaf morphology	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=550
TOMJPE4184	University of Tsukuba	EMS mutagenesis lines		4	0	0	M	PO:0001050,PO:0007112	90	44.4				leaf production : Leaf morphology-Leaf width, - : Plant habit-Branching, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=542
TOMJPE4191	University of Tsukuba	EMS mutagenesis lines		2	0	0	0	PO:0001050	60	33.3				leaf production : Leaf color-Yellow-green leaf	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=538
TOMJPE4202	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		60	16.7				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=561
TOMJPE4224	University of Tsukuba	EMS mutagenesis lines		1	0	0	S	PO:0007112	55.6	20				leaf production : Leaf color-Yellow-green leaf, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=560
TOMJPE4226	University of Tsukuba	EMS mutagenesis lines		1	0	0	1		40	25				- : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=539
TOMJPE4231	University of Tsukuba	EMS mutagenesis lines		2	0	0	0	PO:0001050	100	100				leaf production : Leaf color-Yellow-green leaf	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=541
TOMJPE4251	University of Tsukuba	EMS mutagenesis lines		1	0	0	0		100	100				leaf production : Leaf color-Yellow-green leaf	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=572
TOMJPE4255	University of Tsukuba	EMS mutagenesis lines		2	0	0	M		60	33.3				leaf production : Leaf color-Yellow-green leaf, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=566
TOMJPE4268	University of Tsukuba	EMS mutagenesis lines		2	0	0	M	PO:0007112	100	20				leaf production : Leaf morphology-Leaf size, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=570
TOMJPE4281	University of Tsukuba	EMS mutagenesis lines		1	0	0	S	PO:0007112	57.1	25				- : Plant size-Small plant, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=567
TOMJPE4282	University of Tsukuba	EMS mutagenesis lines		1	0	0	10	PO:0007112	33.3	50				- : Plant size-Small plant, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=569
TOMJPE4285	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0001050,PO:0007112	33.3	100				leaf production : Leaf color-Yellow-green leaf, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=568
TOMJPE4287	University of Tsukuba	EMS mutagenesis lines		1	0	0	S	PO:0007112,SP:0000022	40	25				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=571
TOMJPE4290	University of Tsukuba	EMS mutagenesis lines		1	0	0	L		66.7	16.7				- : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=577
TOMJPE4298	University of Tsukuba	EMS mutagenesis lines		1	0	0	L		70	14.3				- : Plant size-Large plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=573
TOMJPE4300	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0001050,SP:0000043	100	20				leaf production : Leaf morphology-Other leaf morphology	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=615
TOMJPE4303	University of Tsukuba	EMS mutagenesis lines		2	0	0	M		60	33.3				- : Plant habit-Branching, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=574
TOMJPE4308	University of Tsukuba	EMS mutagenesis lines		1	0	0	S	SP:0000032	66.7	25				side shoot : -, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=575
TOMJPE4323	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0007010,SP:0000122,SP:0000142	33.3	100				fruit : Fruit size-Small fruit, fruit : Fruit color-Orange fruit, fruit : Sterility-Full sterility, leaf production : Leaf color-Other leaf color	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=618
TOMJPE4327	University of Tsukuba	EMS mutagenesis lines		2	0	0	S	PO:0001050,SP:0000043,SP:0000054,SP:0000021	100	100				leaf production : Leaf color-Yellow-green leaf	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=579
TOMJPE4331	University of Tsukuba	EMS mutagenesis lines		1	0	0	S	SP:0000054,SP:0000022	100	10				leaf production : Leaf color-Yellow-green leaf, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=580
TOMJPE4332	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	SP:0000054,SP:0000022	50	20				leaf production : Leaf color-Yellow-green leaf, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=581
TOMJPE4336	University of Tsukuba	EMS mutagenesis lines		3	0	0	M	PO:0001050	80	37.5				leaf production : Leaf morphology-Leaf texture, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=578
TOMJPE5023	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000031,SP:0000023	0	0				- : Plant size-Large plant, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=743
TOMJPE5035	University of Tsukuba	EMS mutagenesis lines		1	0	0		SP:0000043	66.7	12.5				leaf production : Leaf morphology-Other leaf morphology	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=703
TOMJPE5044	University of Tsukuba	EMS mutagenesis lines		3	0	0		SP:0000043,SP:0000044	75	33.3				leaf production : Leaf morphology-Other leaf morphology	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=704
TOMJPE5045_3	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000012	0	0				fruit : Fruit color-Epidermis	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=841
TOMJPE5054	University of Tsukuba	EMS mutagenesis lines		2	0	0		SP:0000022	25	66.7				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=692
TOMJPE5054_1	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000043	0	0				leaf production : Leaf morphology-Other leaf morphology	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=744
TOMJPE5054_2	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000022	0	0				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=745
TOMJPE5066	University of Tsukuba	EMS mutagenesis lines		8	0	0		SP:0000022,SP:0000025,SP:0000084	83.3	80				flowering : Flower morphology-Flower homeotic mutation, - : Disease and stress response-Wilting, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=705
TOMJPE5070	University of Tsukuba	EMS mutagenesis lines		1	0	0		SP:0000196,SP:0000116	50	16.7				inflorescence : Inflorescence structure-Lots of flowers	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=706
TOMJPE5079	University of Tsukuba	EMS mutagenesis lines		2	0	0		SP:0000022	91.7	18.2				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=707
TOMJPE5089	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000043,SP:0000061,SP:0000196	0	0				leaf production : Leaf morphology-Other leaf morphology, flowering : Flowering timing-Late	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=746
TOMJPE5090	University of Tsukuba	EMS mutagenesis lines		1	0	0		SP:0000032	91.7	9.1				side shoot : -, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=708
TOMJPE5093	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000021	0	0				- : Plant size-Extremely small	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=747
TOMJPE5097	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000043,SP:0000022,SP:0000031	0	0				leaf production : Leaf morphology-Other leaf morphology, - : Plant size-Small plant, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=748
TOMJPE5105	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000031,SP:0000022	0	0				- : Plant habit-Internode length, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=749
TOMJPE5106	University of Tsukuba	EMS mutagenesis lines		2	0	0		SP:0000043,SP:0000028	83.3	20				leaf production : Leaf morphology-Other leaf morphology, leaf production : Leaf color-Other leaf color	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=709
TOMJPE5113	University of Tsukuba	EMS mutagenesis lines		1	0	0		SP:0000057	83.3	10				leaf production : Leaf color-Variegation	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=710
TOMJPE5116	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000031,SP:0000022	0	0				- : Plant size-Small plant, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=750
TOMJPE5125	University of Tsukuba	EMS mutagenesis lines		1	0	0		SP:0000022,SP:0000043	91.7	9.1				leaf production : Leaf morphology-Other leaf morphology, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=712
TOMJPE5131	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000022	0	0				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=751
TOMJPE5133	University of Tsukuba	EMS mutagenesis lines		3	0	0		SP:0000022,SP:0000054	83.3	30				leaf production : Leaf color-Yellow-green leaf, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=713
TOMJPE5134	University of Tsukuba	EMS mutagenesis lines		2	0	0		SP:0000042	83.3	20				leaf production : Leaf morphology-Leaf size	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=714
TOMJPE5139	University of Tsukuba	EMS mutagenesis lines		5	0	0		SP:0000043,SP:0000022	66.7	62.5				leaf production : Leaf morphology-Other leaf morphology, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=694
TOMJPE5144	University of Tsukuba	EMS mutagenesis lines		1	0	0		SP:0000142,SP:0000022	91.7	9.1				fruit : Sterility-Full sterility, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=695
TOMJPE5145	University of Tsukuba	EMS mutagenesis lines		1	0	0		SP:0000132	58.3	14.3				ripening : Fruit ripening-Late ripening	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=696
TOMJPE5160	University of Tsukuba	EMS mutagenesis lines		2	0	0		SP:0000032,SP:0000043	66.7	25				side shoot : -, leaf production : Leaf morphology-Other leaf morphology	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=697
TOMJPE5162	University of Tsukuba	EMS mutagenesis lines		2	0	0		SP:0000043,SP:0000132	41.7	40				leaf production : Leaf morphology-Other leaf morphology, ripening : Fruit ripening-Late ripening	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=698
TOMJPE5166	University of Tsukuba	EMS mutagenesis lines		2	0	0		SP:0000032	41.7	40				side shoot : -, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=699
TOMJPE5166_2	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000032	0	0				side shoot : -, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=753
TOMJPE5167	University of Tsukuba	EMS mutagenesis lines		6	0	0		SP:0000081	75	66.7				flowering : Flower morphology-Flower homeotic mutation	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=690
TOMJPE5167	University of Tsukuba	EMS mutagenesis lines		6	0	0		SP:0000022	75	66.7				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=700
TOMJPE5171_2	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000021	0	0				- : Plant size-Extremely small	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=754
TOMJPE5175	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000032,SP:0000043	0	0				side shoot : -, leaf production : Leaf morphology-Other leaf morphology, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=755
TOMJPE5179	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000031,SP:0000023	0	0				- : Plant size-Large plant, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=756
TOMJPE5191	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000057	0	0				leaf production : Leaf color-Variegation	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=757
TOMJPE5196	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000021	0	0				- : Plant size-Extremely small	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=758
TOMJPE5200	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000071	0	0					http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=783
TOMJPE5205	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000032	0	0				side shoot : -, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=759
TOMJPE5207	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000117,SP:0000111	0	0				fruit : Fruit morphology-Long fruit, inflorescence : Inflorescence structure-Lots of flowers	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=760
TOMJPE5209	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000032	0	0				side shoot : -, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=761
TOMJPE5212_1	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000043	0	0				leaf production : Leaf morphology-Other leaf morphology	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=762
TOMJPE5212_2	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000044,SP:0000043	0	0				leaf production : Leaf morphology-Leaf texture	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=763
TOMJPE5212_345	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000102,SP:0000117	0	0				fruit : Fruit size-Large fruit, inflorescence : Inflorescence structure-Few flowers	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=764
TOMJPE5214	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000054,SP:0000044	0	0				leaf production : Leaf morphology-Leaf texture, leaf production : Leaf color-Yellow-green leaf	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=765
TOMJPE5215	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000044,SP:0000102,SP:0000022	0	0				leaf production : Leaf morphology-Leaf texture, fruit : Fruit size-Large fruit, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=766
TOMJPE5222	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000032,SP:0000031,SP:0000022	0	0				side shoot : -, - : Plant size-Small plant, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=767
TOMJPE5228	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000022,SP:0000044	0	0				leaf production : Leaf morphology-Leaf texture, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=768
TOMJPE5230	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000032	0	0				side shoot : -, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=769
TOMJPE5233	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000028,SP:0000022	0	0				leaf production : Leaf color-Other leaf color, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=770
TOMJPE5234	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000022,SP:0000054	0	0				leaf production : Leaf color-Yellow-green leaf, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=771
TOMJPE5238	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000178	0	0				leaf production : Leaf morphology-Other leaf morphology	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=773
TOMJPE5241	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000023,SP:0000032	0	0				side shoot : -, - : Plant habit-Branching, - : Plant size-Large plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=774
TOMJPE5247	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000043	0	0				leaf production : Leaf morphology-Other leaf morphology	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=775
TOMJPE5251	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000054,SP:0000022	0	0				leaf production : Leaf color-Yellow-green leaf, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=776
TOMJPE5253	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000022,SP:0000043	0	0				leaf production : Leaf morphology-Other leaf morphology, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=777
TOMJPE5257	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000042,SP:0000023	0	0				leaf production : Leaf morphology-Leaf size, - : Plant size-Large plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=778
TOMJPE5262	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000022,SP:0000112,SP:0000102	0	0				fruit : Fruit morphology-Rounded fruit, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=779
TOMJPE5265	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000044,SP:0000032,SP:0000023	0	0				side shoot : -, leaf production : Leaf morphology-Leaf texture, - : Plant size-Large plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=780
TOMJPE5267	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000043,SP:0000022	0	0				leaf production : Leaf morphology-Leaf width, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=781
TOMJPE5268	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000031,SP:0000023	0	0				- : Plant size-Large plant, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=782
TOMJPE5270	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000071	0	0					http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=784
TOMJPE5272_1	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000032	0	0				side shoot : -	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=786
TOMJPE5272_2	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000022,SP:0000058,SP:0000109	0	0				fruit : Fruit morphology-Other fruit morphology, leaf production : Leaf morphology-Other leaf morphology, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=787
TOMJPE5278_124	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000032,SP:0000041	0	0				leaf production : Leaf morphology-Leaf texture, side shoot : -	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=789
TOMJPE5278_3	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000022,SP:0000031	0	0				- : Plant habit-Internode length, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=790
TOMJPE5281_12	University of Tsukuba	EMS mutagenesis lines		0	0	0		SP:0000022,SP:0000031	0	0				- : Plant habit-Internode length, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=791
