	Tomato Analyzer - Latitudinal Shape - Individual Data						
324-5	324	2009_ca_324_fruit_c.jpg	5	0.5755	0.4392	0.2532	
324-6	324	2009_ca_324_fruit_c.jpg	6	0.4632	0.4408	0.2527	
324-7	324	2009_ca_324_fruit_c.jpg	7	2.2289	0.4413	0.252	
324-8	324	2009_ca_324_fruit_c.jpg	8	1.4597	0.4402	0.2514	
326-1	326	2009_ca_326_fruit_c.jpg	1	1.0997	0.4407	0.2527	
326-2	326	2009_ca_326_fruit_c.jpg	2	0.4046	0.4445	0.2537	
326-3	326	2009_ca_326_fruit_c.jpg	3	0.5012	0.4418	0.2559	
326-4	326	2009_ca_326_fruit_c.jpg	4	1.2964	0.4415	0.2521	
326-5	326	2009_ca_326_fruit_c.jpg	5	1.5672	0.4441	0.2532	
326-6	326	2009_ca_326_fruit_c.jpg	6	0.4376	0.4399	0.2545	
326-7	326	2009_ca_326_fruit_c.jpg	7	0.9024	0.4441	0.2535	
326-8	326	2009_ca_326_fruit_c.jpg	8	0.6213	0.4394	0.2507	
327-1	327	2009_ca_327_fruit_c.jpg	1	0.4573	0.4425	0.2534	
327-2	327	2009_ca_327_fruit_c.jpg	2	1.18	0.4432	0.2519	
327-3	327	2009_ca_327_fruit_c.jpg	3	0.5781	0.4438	0.2534	
327-4	327	2009_ca_327_fruit_c.jpg	4	2.6709	0.4434	0.2513	
327-5	327	2009_ca_327_fruit_c.jpg	5	1.0659	0.4443	0.2515	
327-6	327	2009_ca_327_fruit_c.jpg	6	0.9362	0.4438	0.2536	
327-7	327	2009_ca_327_fruit_c.jpg	7	0.5548	0.4438	0.2513	
327-8	327	2009_ca_327_fruit_c.jpg	8	0.7459	0.4444	0.2529	
328-1	328	2009_ca_328_fruit_c.jpg	1	0.6807	0.4345	0.2506	
328-2	328	2009_ca_328_fruit_c.jpg	2	1.3791	0.4397	0.2526	
328-3	328	2009_ca_328_fruit_c.jpg	3	0.772	0.4225	0.2512	
328-4	328	2009_ca_328_fruit_c.jpg	4	0.9456	0.4411	0.2506	
328-5	328	2009_ca_328_fruit_c.jpg	5	0.6226	0.4327	0.2533	
328-6	328	2009_ca_328_fruit_c.jpg	6	1.2902	0.4203	0.2517	
328-7	328	2009_ca_328_fruit_c.jpg	7	1.4532	0.4373	0.2542	
328-8	328	2009_ca_328_fruit_c.jpg	8	0.5314	0.4337	0.25	
329-1	329	2009_ca_329_fruit_c.jpg	1	1.4263	0.4361	0.2508	
329-2	329	2009_ca_329_fruit_c.jpg	2	1.0561	0.442	0.2528	
329-3	329	2009_ca_329_fruit_c.jpg	3	0.3241	0.443	0.2528	
329-4	329	2009_ca_329_fruit_c.jpg	4	0.963	0.4427	0.2529	
329-5	329	2009_ca_329_fruit_c.jpg	5	0.4919	0.4382	0.2538	
329-6	329	2009_ca_329_fruit_c.jpg	6	0.6496	0.4427	0.2523	
329-7	329	2009_ca_329_fruit_c.jpg	7	1.0882	0.4434	0.2529	
329-8	329	2009_ca_329_fruit_c.jpg	8	1.1129	0.4454	0.2525	
330-1	330	2009_ca_330_fruit_c.jpg	1	1.1371	0.443	0.2515	
330-2	330	2009_ca_330_fruit_c.jpg	2	1.7029	0.4452	0.2525	
330-3	330	2009_ca_330_fruit_c.jpg	3	1.1767	0.4372	0.2507	
330-4	330	2009_ca_330_fruit_c.jpg	4	0.8183	0.4401	0.2534	
330-5	330	2009_ca_330_fruit_c.jpg	5	1.6254	0.4423	0.2521	
330-6	330	2009_ca_330_fruit_c.jpg	6	1.1125	0.4426	0.2522	
330-7	330	2009_ca_330_fruit_c.jpg	7	1.6239	0.444	0.2514	
330-8	330	2009_ca_330_fruit_c.jpg	8	0.4707	0.4379	0.2541	
331-1	331	2009_ca_331_fruit_c.jpg	1	0.7314	0.4444	0.2546	
331-2	331	2009_ca_331_fruit_c.jpg	2	0.6925	0.4408	0.2532	
331-3	331	2009_ca_331_fruit_c.jpg	3	2.4992	0.4353	0.2508	
331-4	331	2009_ca_331_fruit_c.jpg	4	1.6178	0.4416	0.2518	
331-5	331	2009_ca_331_fruit_c.jpg	5	1.5345	0.4422	0.2529	
331-6	331	2009_ca_331_fruit_c.jpg	6	0.7629	0.4404	0.2539	
331-7	331	2009_ca_331_fruit_c.jpg	7	1.5298	0.4379	0.2492	
331-8	331	2009_ca_331_fruit_c.jpg	8	0.5974	0.4426	0.2562	
332-1	332	2009_ca_332_fruit_c.jpg	1	1.3666	0.4443	0.2545	
332-2	332	2009_ca_332_fruit_c.jpg	2	1.8504	0.4428	0.2527	
332-3	332	2009_ca_332_fruit_c.jpg	3	1.146	0.4431	0.2507	
332-4	332	2009_ca_332_fruit_c.jpg	4	1.2846	0.4328	0.254	
332-5	332	2009_ca_332_fruit_c.jpg	5	0.7857	0.4439	0.2548	
332-6	332	2009_ca_332_fruit_c.jpg	6	1.6377	0.4436	0.2535	
332-7	332	2009_ca_332_fruit_c.jpg	7	1.3528	0.4437	0.2547	
332-8	332	2009_ca_332_fruit_c.jpg	8	0.9667	0.443	0.2526	
333-1	333	2009_ca_333_fruit_c.jpg	1	1.7258	0.4454	0.2508	
333-2	333	2009_ca_333_fruit_c.jpg	2	0.9457	0.4458	0.2544	
333-3	333	2009_ca_333_fruit_c.jpg	3	1.1994	0.4444	0.2528	
333-4	333	2009_ca_333_fruit_c.jpg	4	1.2057	0.4463	0.2545	
333-5	333	2009_ca_333_fruit_c.jpg	5	1.6774	0.4458	0.2525	
333-6	333	2009_ca_333_fruit_c.jpg	6	0.7667	0.4449	0.2523	
333-7	333	2009_ca_333_fruit_c.jpg	7	1.396	0.4461	0.2545	
333-8	333	2009_ca_333_fruit_c.jpg	8	1.2452	0.4461	0.2518	
334-1	334	2009_ca_334_fruit_c.jpg	1	1.3707	0.4397	0.252	
334-2	334	2009_ca_334_fruit_c.jpg	2	0.8969	0.436	0.252	
334-3	334	2009_ca_334_fruit_c.jpg	3	1.0401	0.4374	0.2515	
334-4	334	2009_ca_334_fruit_c.jpg	4	1.649	0.442	0.2527	
334-5	334	2009_ca_334_fruit_c.jpg	5	0.8585	0.4406	0.2529	
334-6	334	2009_ca_334_fruit_c.jpg	6	1.0796	0.4436	0.2545	
334-7	334	2009_ca_334_fruit_c.jpg	7	0.824	0.4363	0.2543	
334-8	334	2009_ca_334_fruit_c.jpg	8	0.8561	0.4434	0.2531	
335-1	335	2009_ca_335_fruit_c.jpg	1	1.1517	0.442	0.2506	
335-2	335	2009_ca_335_fruit_c.jpg	2	0.6945	0.4424	0.2545	
335-3	335	2009_ca_335_fruit_c.jpg	3	1.5079	0.4406	0.2531	
335-4	335	2009_ca_335_fruit_c.jpg	4	1.4916	0.4444	0.2491	
335-5	335	2009_ca_335_fruit_c.jpg	5	0.5621	0.4445	0.2552	
335-6	335	2009_ca_335_fruit_c.jpg	6	0.7443	0.439	0.2533	
335-7	335	2009_ca_335_fruit_c.jpg	7	1.3221	0.4456	0.2552	
335-8	335	2009_ca_335_fruit_c.jpg	8	0.6974	0.4413	0.2557	
336-1	336	2009_ca_336_fruit_c.jpg	1	1.238	0.4443	0.2528	
336-2	336	2009_ca_336_fruit_c.jpg	2	0.6988	0.4452	0.2542	
336-3	336	2009_ca_336_fruit_c.jpg	3	0.8474	0.4442	0.2528	
336-4	336	2009_ca_336_fruit_c.jpg	4	1.2315	0.4449	0.2523	
336-5	336	2009_ca_336_fruit_c.jpg	5	0.8318	0.4443	0.2552	
336-6	336	2009_ca_336_fruit_c.jpg	6	0.6212	0.4448	0.2532	
336-7	336	2009_ca_336_fruit_c.jpg	7	0.4791	0.445	0.2525	
337-1	337	2009_ca_337_fruit_c.jpg	1	0.9859	0.4341	0.2514	
337-2	337	2009_ca_337_fruit_c.jpg	2	1.0386	0.4431	0.25	
337-3	337	2009_ca_337_fruit_c.jpg	3	0.8957	0.4453	0.2534	
337-4	337	2009_ca_337_fruit_c.jpg	4	0.8507	0.4367	0.2538	
337-5	337	2009_ca_337_fruit_c.jpg	5	0.485	0.438	0.2537	
337-6	337	2009_ca_337_fruit_c.jpg	6	0.836	0.4322	0.2507	
337-7	337	2009_ca_337_fruit_c.jpg	7	0.6941	0.4424	0.2554	
337-8	337	2009_ca_337_fruit_c.jpg	8	1.9078	0.4362	0.2529	
338-1	338	2009_ca_338_fruit_c.jpg	1	2.1084	0.4386	0.253	
338-2	338	2009_ca_338_fruit_c.jpg	2	0.818	0.4372	0.2537	
338-3	338	2009_ca_338_fruit_c.jpg	3	2.2086	0.4426	0.2519	
338-4	338	2009_ca_338_fruit_c.jpg	4	0.8145	0.4425	0.2532	
338-5	338	2009_ca_338_fruit_c.jpg	5	1.1118	0.4414	0.2519	
338-6	338	2009_ca_338_fruit_c.jpg	6	0.5877	0.4395	0.2533	
338-7	338	2009_ca_338_fruit_c.jpg	7	1.1121	0.4442	0.2529	
338-8	338	2009_ca_338_fruit_c.jpg	8	0.3733	0.4364	0.252	
339-1	339	2009_ca_339_fruit_c.jpg	1	1.3379	0.4429	0.2549	
339-2	339	2009_ca_339_fruit_c.jpg	2	0.6968	0.4434	0.2522	
339-3	339	2009_ca_339_fruit_c.jpg	3	0.9798	0.444	0.2528	
339-4	339	2009_ca_339_fruit_c.jpg	4	0.6056	0.4431	0.2529	
339-5	339	2009_ca_339_fruit_c.jpg	5	1.1036	0.4438	0.2515	
340-1	340	2009_ca_340_fruit_c.jpg	1	1.2209	0.4365	0.2526	
340-2	340	2009_ca_340_fruit_c.jpg	2	1.2551	0.4362	0.2525	
340-3	340	2009_ca_340_fruit_c.jpg	3	1.2083	0.4327	0.2514	
340-4	340	2009_ca_340_fruit_c.jpg	4	0.9587	0.4435	0.2535	
340-5	340	2009_ca_340_fruit_c.jpg	5	1.7892	0.4427	0.2492	
340-6	340	2009_ca_340_fruit_c.jpg	6	0.6511	0.4353	0.2538	
340-7	340	2009_ca_340_fruit_c.jpg	7	0.6537	0.4418	0.2536	
340-8	340	2009_ca_340_fruit_c.jpg	8	1.6087	0.4397	0.2523	
341-1	341	2009_ca_341_fruit_c.jpg	1	1.2589	0.4419	0.2514	
341-2	341	2009_ca_341_fruit_c.jpg	2	1.004	0.4445	0.2515	
341-3	341	2009_ca_341_fruit_c.jpg	3	0.5825	0.4289	0.2532	
341-4	341	2009_ca_341_fruit_c.jpg	4	1.3364	0.4425	0.2517	
341-5	341	2009_ca_341_fruit_c.jpg	5	0.6402	0.4371	0.2532	
341-6	341	2009_ca_341_fruit_c.jpg	6	2.8588	0.4432	0.2507	
341-7	341	2009_ca_341_fruit_c.jpg	7	0.9385	0.4349	0.2545	
341-8	341	2009_ca_341_fruit_c.jpg	8	1.4106	0.4403	0.2533	
342-1	342	2009_ca_342_fruit_c.jpg	1	1.3008	0.4447	0.2533	
342-2	342	2009_ca_342_fruit_c.jpg	2	0.9324	0.4437	0.2548	
342-3	342	2009_ca_342_fruit_c.jpg	3	0.9336	0.4445	0.2524	
342-4	342	2009_ca_342_fruit_c.jpg	4	1.4012	0.4452	0.2548	
342-5	342	2009_ca_342_fruit_c.jpg	5	0.7943	0.4469	0.25	
342-6	342	2009_ca_342_fruit_c.jpg	6	0.7203	0.4464	0.2538	
342-7	342	2009_ca_342_fruit_c.jpg	7	2.2108	0.4446	0.2514	
343-1	343	2009_ca_343_fruit_c.jpg	1	0.5761	0.4419	0.2514	
343-2	343	2009_ca_343_fruit_c.jpg	2	1.6887	0.4422	0.2518	
343-3	343	2009_ca_343_fruit_c.jpg	3	0.8145	0.4313	0.2492	
343-4	343	2009_ca_343_fruit_c.jpg	4	0.891	0.4439	0.2514	
343-5	343	2009_ca_343_fruit_c.jpg	5	1.3016	0.4441	0.2522	
343-6	343	2009_ca_343_fruit_c.jpg	6	0.5969	0.4414	0.2538	
343-7	343	2009_ca_343_fruit_c.jpg	7	0.8432	0.4419	0.2538	
344-1	344	2009_ca_344_fruit_c.jpg	1	1.0424	0.4456	0.2517	
344-2	344	2009_ca_344_fruit_c.jpg	2	0.4706	0.4438	0.252	
344-3	344	2009_ca_344_fruit_c.jpg	3	1.7197	0.4456	0.25	
344-4	344	2009_ca_344_fruit_c.jpg	4	1.6005	0.4442	0.2486	
344-5	344	2009_ca_344_fruit_c.jpg	5	0.6616	0.4459	0.2545	
344-6	344	2009_ca_344_fruit_c.jpg	6	0.7541	0.4464	0.2546	
344-7	344	2009_ca_344_fruit_c.jpg	7	1.1451	0.4446	0.2545	
344-8	344	2009_ca_344_fruit_c.jpg	8	0.4	0.4446	0.2537	
345-1	345	2009_ca_345_fruit_c.jpg	1	2.5988	0.444	0.2528	
345-2	345	2009_ca_345_fruit_c.jpg	2	1.3737	0.4447	0.2532	
345-3	345	2009_ca_345_fruit_c.jpg	3	1.062	0.4452	0.2549	
345-4	345	2009_ca_345_fruit_c.jpg	4	0.9088	0.444	0.2537	
345-5	345	2009_ca_345_fruit_c.jpg	5	1.1291	0.4444	0.2515	
345-6	345	2009_ca_345_fruit_c.jpg	6	0.5702	0.4446	0.2522	
345-7	345	2009_ca_345_fruit_c.jpg	7	1.9869	0.4437	0.2515	
346-1	346	2009_ca_346_fruit_c.jpg	1	0.702	0.4439	0.2527	
346-2	346	2009_ca_346_fruit_c.jpg	2	1.1453	0.4329	0.2516	
346-3	346	2009_ca_346_fruit_c.jpg	3	0.5021	0.4439	0.2532	
346-4	346	2009_ca_346_fruit_c.jpg	4	1.4213	0.445	0.2523	
346-5	346	2009_ca_346_fruit_c.jpg	5	0.9855	0.4443	0.2536	
346-6	346	2009_ca_346_fruit_c.jpg	6	1.0331	0.4459	0.2544	
346-7	346	2009_ca_346_fruit_c.jpg	7	1.1518	0.444	0.25	
347-1	347	2009_ca_347_fruit_c.jpg	1	0.8892	0.4443	0.25	
347-2	347	2009_ca_347_fruit_c.jpg	2	0.4236	0.4449	0.2523	
347-3	347	2009_ca_347_fruit_c.jpg	3	0.742	0.4441	0.2521	
347-4	347	2009_ca_347_fruit_c.jpg	4	0.4143	0.4456	0.255	
347-5	347	2009_ca_347_fruit_c.jpg	5	1.0802	0.4447	0.2546	
347-6	347	2009_ca_347_fruit_c.jpg	6	1.7473	0.4446	0.2542	
347-7	347	2009_ca_347_fruit_c.jpg	7	0.6534	0.4457	0.2544	
348-1	348	2009_ca_348_fruit_c.jpg	1	0.563	0.446	0.2552	
348-2	348	2009_ca_348_fruit_c.jpg	2	0.8596	0.4453	0.2508	
348-3	348	2009_ca_348_fruit_c.jpg	3	0.663	0.4455	0.2525	
348-4	348	2009_ca_348_fruit_c.jpg	4	0.8262	0.4454	0.2542	
348-5	348	2009_ca_348_fruit_c.jpg	5	0.6825	0.446	0.2544	
348-6	348	2009_ca_348_fruit_c.jpg	6	0.4275	0.4458	0.2509	
348-7	348	2009_ca_348_fruit_c.jpg	7	0.7338	0.4454	0.2566	
349-1	349	2009_ca_349_fruit_c.jpg	1	0.8509	0.445	0.2539	
349-2	349	2009_ca_349_fruit_c.jpg	2	1.3137	0.444	0.2534	
349-3	349	2009_ca_349_fruit_c.jpg	3	1.9242	0.4425	0.2518	
349-4	349	2009_ca_349_fruit_c.jpg	4	0.9918	0.4447	0.2538	
349-5	349	2009_ca_349_fruit_c.jpg	5	1.9242	0.4436	0.2531	
349-6	349	2009_ca_349_fruit_c.jpg	6	1.8622	0.4435	0.2519	
350-1	350	2009_ca_350_fruit_c.jpg	1	0.4012	0.4443	0.2537	
350-2	350	2009_ca_350_fruit_c.jpg	2	1.0369	0.4439	0.2533	
350-3	350	2009_ca_350_fruit_c.jpg	3	0.8576	0.4441	0.2536	
350-4	350	2009_ca_350_fruit_c.jpg	4	0.6927	0.4437	0.2527	
350-5	350	2009_ca_350_fruit_c.jpg	5	0.9466	0.4443	0.2514	
350-6	350	2009_ca_350_fruit_c.jpg	6	1.0755	0.4445	0.25	
350-7	350	2009_ca_350_fruit_c.jpg	7	0.8046	0.4472	0.2561	
350-8	350	2009_ca_350_fruit_c.jpg	8	1.7644	0.4463	0.2518	
351-1	351	2009_ca_351_fruit_c.jpg	1	0.9448	0.4454	0.2525	
351-2	351	2009_ca_351_fruit_c.jpg	2	1.5193	0.4429	0.2534	
351-3	351	2009_ca_351_fruit_c.jpg	3	0.6656	0.4405	0.2522	
351-4	351	2009_ca_351_fruit_c.jpg	4	0.9517	0.4448	0.2531	
351-5	351	2009_ca_351_fruit_c.jpg	5	0.8072	0.4426	0.2539	
351-6	351	2009_ca_351_fruit_c.jpg	6	0.5778	0.4447	0.254	
351-7	351	2009_ca_351_fruit_c.jpg	7	0.8939	0.4445	0.2537	
351-8	351	2009_ca_351_fruit_c.jpg	8	1.0518	0.4444	0.2532	
352-1	352	2009_ca_352_fruit_c.jpg	1	0.4503	0.4435	0.2525	
352-2	352	2009_ca_352_fruit_c.jpg	2	1.2759	0.4416	0.2519	
352-3	352	2009_ca_352_fruit_c.jpg	3	1.0394	0.4432	0.2526	
352-4	352	2009_ca_352_fruit_c.jpg	4	1.0229	0.4435	0.2552	
352-5	352	2009_ca_352_fruit_c.jpg	5	2.0221	0.4434	0.2528	
352-6	352	2009_ca_352_fruit_c.jpg	6	1.0363	0.4441	0.2538	
352-7	352	2009_ca_352_fruit_c.jpg	7	1.1296	0.433	0.2519	
353-1	353	2009_ca_353_fruit_c.jpg	1	0.344	0.445	0.2508	
353-2	353	2009_ca_353_fruit_c.jpg	2	0.9892	0.4454	0.2549	
353-3	353	2009_ca_353_fruit_c.jpg	3	0.5107	0.4456	0.255	
353-4	353	2009_ca_353_fruit_c.jpg	4	0.7596	0.4444	0.2551	
353-5	353	2009_ca_353_fruit_c.jpg	5	0.9456	0.4453	0.2525	
353-6	353	2009_ca_353_fruit_c.jpg	6	0.9577	0.4449	0.2538	
353-7	353	2009_ca_353_fruit_c.jpg	7	0.3608	0.4435	0.25	
353-8	353	2009_ca_353_fruit_c.jpg	8	0.9824	0.4464	0.2555	
354-1	354	2009_ca_354_fruit_c.jpg	1	1.0839	0.4443	0.2515	
354-2	354	2009_ca_354_fruit_c.jpg	2	0.8787	0.4438	0.2539	
354-3	354	2009_ca_354_fruit_c.jpg	3	0.6122	0.4449	0.2531	
354-4	354	2009_ca_354_fruit_c.jpg	4	0.8602	0.4442	0.2535	
354-5	354	2009_ca_354_fruit_c.jpg	5	1.0865	0.4436	0.2519	
354-6	354	2009_ca_354_fruit_c.jpg	6	1.0543	0.4429	0.2528	
354-7	354	2009_ca_354_fruit_c.jpg	7	0.8395	0.4452	0.2532	
354-8	354	2009_ca_354_fruit_c.jpg	8	0.966	0.4432	0.2512	
355-1	355	2009_ca_355_fruit_c.jpg	1	0.7732	0.4474	0.2572	
355-2	355	2009_ca_355_fruit_c.jpg	2	0.8382	0.4456	0.2535	
355-3	355	2009_ca_355_fruit_c.jpg	3	1.8164	0.4464	0.251	
355-4	355	2009_ca_355_fruit_c.jpg	4	2.2071	0.449	0.2559	
355-5	355	2009_ca_355_fruit_c.jpg	5	1.3975	0.4458	0.2526	
355-6	355	2009_ca_355_fruit_c.jpg	6	2.326	0.4476	0.2522	
355-7	355	2009_ca_355_fruit_c.jpg	7	1.4467	0.4474	0.2551	
355-8	355	2009_ca_355_fruit_c.jpg	8	0.563	0.4469	0.2549	
356-1	356	2009_ca_356_fruit_c.jpg	1	1.4308	0.4345	0.25	
356-2	356	2009_ca_356_fruit_c.jpg	2	0.7002	0.4346	0.2539	
356-3	356	2009_ca_356_fruit_c.jpg	3	0.8785	0.4254	0.255	
356-4	356	2009_ca_356_fruit_c.jpg	4	0.9619	0.4433	0.2521	
356-5	356	2009_ca_356_fruit_c.jpg	5	0.9814	0.4368	0.2537	
356-6	356	2009_ca_356_fruit_c.jpg	6	1.534	0.4418	0.2527	
356-7	356	2009_ca_356_fruit_c.jpg	7	0.5994	0.4395	0.2547	
356-8	356	2009_ca_356_fruit_c.jpg	8	1.6069	0.4318	0.2541	
356-9	356	2009_ca_356_fruit_c.jpg	9	1.8266	0.4338	0.2532	
357-1	357	2009_ca_357_fruit_c.jpg	1	1.5858	0.4364	0.2507	
357-2	357	2009_ca_357_fruit_c.jpg	2	1.1375	0.4352	0.2539	
357-3	357	2009_ca_357_fruit_c.jpg	3	0.8738	0.4408	0.2548	
357-4	357	2009_ca_357_fruit_c.jpg	4	0.5727	0.4437	0.2528	
357-5	357	2009_ca_357_fruit_c.jpg	5	0.9875	0.4414	0.2523	
357-6	357	2009_ca_357_fruit_c.jpg	6	0.7718	0.4414	0.253	
357-7	357	2009_ca_357_fruit_c.jpg	7	0.6415	0.4424	0.2536	
357-8	357	2009_ca_357_fruit_c.jpg	8	1.4475	0.4446	0.2555	
358-1	358	2009_ca_358_fruit_c.jpg	1	1.7647	0.4433	0.2534	
358-2	358	2009_ca_358_fruit_c.jpg	2	0.6648	0.4446	0.2524	
358-3	358	2009_ca_358_fruit_c.jpg	3	1.127	0.4433	0.2521	
358-4	358	2009_ca_358_fruit_c.jpg	4	0.7143	0.4442	0.2529	
358-5	358	2009_ca_358_fruit_c.jpg	5	0.3703	0.4443	0.2536	
358-6	358	2009_ca_358_fruit_c.jpg	6	0.8651	0.4433	0.2538	
358-7	358	2009_ca_358_fruit_c.jpg	7	0.7472	0.4444	0.2507	
358-8	358	2009_ca_358_fruit_c.jpg	8	0.6745	0.4402	0.2529	
359-1	359	2009_ca_359_fruit_c.jpg	1	1.1271	0.4442	0.2536	
359-2	359	2009_ca_359_fruit_c.jpg	2	1.4048	0.4326	0.2543	
359-3	359	2009_ca_359_fruit_c.jpg	3	1.3639	0.441	0.25	
359-4	359	2009_ca_359_fruit_c.jpg	4	1.3414	0.4451	0.2516	
359-5	359	2009_ca_359_fruit_c.jpg	5	1.9126	0.4434	0.2515	
359-6	359	2009_ca_359_fruit_c.jpg	6	0.9807	0.4297	0.2513	
360-1	360	2009_ca_360_fruit_c.jpg	1	1.97	0.4403	0.2552	
360-2	360	2009_ca_360_fruit_c.jpg	2	0.9871	0.4419	0.2534	
360-3	360	2009_ca_360_fruit_c.jpg	3	0.5318	0.4371	0.2515	
360-4	360	2009_ca_360_fruit_c.jpg	4	0.8149	0.442	0.2532	
360-5	360	2009_ca_360_fruit_c.jpg	5	1.1862	0.4403	0.2534	
360-6	360	2009_ca_360_fruit_c.jpg	6	1.0464	0.44	0.253	
360-7	360	2009_ca_360_fruit_c.jpg	7	0.6605	0.4255	0.2528	
361-1	361	2009_ca_361_fruit_c.jpg	1	1.0549	0.4441	0.2528	
361-2	361	2009_ca_361_fruit_c.jpg	2	0.4748	0.442	0.2536	
361-3	361	2009_ca_361_fruit_c.jpg	3	1.0138	0.4286	0.2513	
361-4	361	2009_ca_361_fruit_c.jpg	4	1.0182	0.4407	0.2537	
361-5	361	2009_ca_361_fruit_c.jpg	5	0.4414	0.4449	0.2533	
361-6	361	2009_ca_361_fruit_c.jpg	6	1.8464	0.4437	0.2508	
361-7	361	2009_ca_361_fruit_c.jpg	7	0.6799	0.4429	0.2546	
361-8	361	2009_ca_361_fruit_c.jpg	8	0.794	0.43	0.2509	
362-1	362	2009_ca_362_fruit_c.jpg	1	1.0932	0.4428	0.2525	
362-2	362	2009_ca_362_fruit_c.jpg	2	0.4961	0.4413	0.2519	
362-3	362	2009_ca_362_fruit_c.jpg	3	1.3234	0.4409	0.255	
362-4	362	2009_ca_362_fruit_c.jpg	4	0.6279	0.4439	0.2534	
362-5	362	2009_ca_362_fruit_c.jpg	5	0.8642	0.4387	0.2538	
362-6	362	2009_ca_362_fruit_c.jpg	6	0.801	0.4214	0.25	
362-7	362	2009_ca_362_fruit_c.jpg	7	0.9507	0.4327	0.2482	
362-8	362	2009_ca_362_fruit_c.jpg	8	2.712	0.4285	0.2477	
363-1	363	2009_ca_363_fruit_c.jpg	1	0.879	0.4426	0.25	
363-2	363	2009_ca_363_fruit_c.jpg	2	0.8111	0.4435	0.2527	
363-3	363	2009_ca_363_fruit_c.jpg	3	1.1941	0.4442	0.255	
363-4	363	2009_ca_363_fruit_c.jpg	4	1.2187	0.4442	0.2543	
363-5	363	2009_ca_363_fruit_c.jpg	5	0.6973	0.4442	0.2534	
363-6	363	2009_ca_363_fruit_c.jpg	6	0.7308	0.44	0.2542	
363-7	363	2009_ca_363_fruit_c.jpg	7	0.5072	0.4444	0.2529	
364-1	364	2009_ca_364_fruit_c.jpg	1	1.1294	0.4453	0.2548	
364-2	364	2009_ca_364_fruit_c.jpg	2	0.8243	0.4442	0.2514	
364-3	364	2009_ca_364_fruit_c.jpg	3	1.0229	0.4443	0.2536	
364-4	364	2009_ca_364_fruit_c.jpg	4	0.7355	0.4439	0.2529	
364-5	364	2009_ca_364_fruit_c.jpg	5	0.5799	0.4452	0.2532	
364-6	364	2009_ca_364_fruit_c.jpg	6	0.5982	0.445	0.254	
364-7	364	2009_ca_364_fruit_c.jpg	7	1.4026	0.4442	0.253	
364-8	364	2009_ca_364_fruit_c.jpg	8	0.8265	0.4447	0.2539	
365-1	365	2009_ca_365_fruit_c.jpg	1	0.8178	0.4423	0.2545	
365-2	365	2009_ca_365_fruit_c.jpg	2	1.3813	0.4442	0.2528	
365-3	365	2009_ca_365_fruit_c.jpg	3	1.4803	0.4252	0.2526	
365-4	365	2009_ca_365_fruit_c.jpg	4	2.8036	0.4451	0.2508	
365-5	365	2009_ca_365_fruit_c.jpg	5	1.1208	0.4459	0.2552	
365-6	365	2009_ca_365_fruit_c.jpg	6	0.9979	0.4411	0.2535	
365-7	365	2009_ca_365_fruit_c.jpg	7	2.2228	0.4444	0.2508	
365-8	365	2009_ca_365_fruit_c.jpg	8	0.5519	0.4458	0.2561	
366-1	366	2009_ca_366_fruit_c.jpg	1	0.6556	0.4452	0.2517	
366-2	366	2009_ca_366_fruit_c.jpg	2	0.7685	0.4437	0.252	
366-3	366	2009_ca_366_fruit_c.jpg	3	0.6258	0.4438	0.2534	
366-4	366	2009_ca_366_fruit_c.jpg	4	0.576	0.4436	0.2527	
366-5	366	2009_ca_366_fruit_c.jpg	5	0.8121	0.4441	0.2521	
366-6	366	2009_ca_366_fruit_c.jpg	6	1.3187	0.4415	0.253	
366-7	366	2009_ca_366_fruit_c.jpg	7	1.0959	0.4436	0.2538	
366-8	366	2009_ca_366_fruit_c.jpg	8	0.486	0.4446	0.2522	
367-1	367	2009_ca_367_fruit_c.jpg	1	1.1789	0.4347	0.2515	
367-2	367	2009_ca_367_fruit_c.jpg	2	1.1351	0.4395	0.2538	
367-3	367	2009_ca_367_fruit_c.jpg	3	1.2478	0.4415	0.2539	
367-4	367	2009_ca_367_fruit_c.jpg	4	1.4993	0.4399	0.2525	
367-5	367	2009_ca_367_fruit_c.jpg	5	2.1801	0.4447	0.25	
367-6	367	2009_ca_367_fruit_c.jpg	6	0.6938	0.4359	0.2534	
367-7	367	2009_ca_367_fruit_c.jpg	7	1.183	0.4442	0.2539	
368-1	368	2009_ca_368_fruit_c.jpg	1	1.3691	0.4284	0.254	
368-2	368	2009_ca_368_fruit_c.jpg	2	1.0319	0.4383	0.2514	
368-3	368	2009_ca_368_fruit_c.jpg	3	2.0809	0.4128	0.2537	
368-4	368	2009_ca_368_fruit_c.jpg	4	0.8892	0.4134	0.2506	
368-5	368	2009_ca_368_fruit_c.jpg	5	3.2093	0.4074	0.2506	
368-6	368	2009_ca_368_fruit_c.jpg	6	2.2699	0.3996	0.2511	
368-7	368	2009_ca_368_fruit_c.jpg	7	1.1246	0.3918	0.2533	
368-8	368	2009_ca_368_fruit_c.jpg	8	1.4656	0.3773	0.2517	
369-1	369	2009_ca_369_fruit_c.jpg	1	1.1166	0.4432	0.25	
369-2	369	2009_ca_369_fruit_c.jpg	2	1.898	0.431	0.2513	
369-3	369	2009_ca_369_fruit_c.jpg	3	0.8807	0.4386	0.2516	
369-4	369	2009_ca_369_fruit_c.jpg	4	1.34	0.428	0.2535	
