	Tomato Analyzer - Shape Individual Data																		 																				
	Plot #	SCT #	image files	Fruit	Perimeter (cm)	  Area (cm2)	  Width Mid-height (cm)	  Maximum Width (cm)	  Height Mid-width (cm)	  Maximum Height (cm)	  Fruit Shape Index External.1	  Fruit Shape Index External.2	  Proximal Fruit Blockiness (20%)	  Distal Fruit Blockiness (80%)	  Fruit Shape Triangle	  Ellipsoid	  Circular	  Rectangular	  Heart Shape	  Shoulder Height	  Proximal Angle Micro (2%)	  Proximal Angle Macro (20%)	  Proximal Indentation Area (cm2)	  Distal Angle Micro (2%)	  Distal Angle Macro (20%)	  Distal Indentation Area (cm2)	  Distal End Protrusion	  Obovoid	  Ovoid	  V. Asymmetry	  H. Asymmetry.ob	  H. Asymmetry.ov	  Width Widest Pos	  Eccentricity	  Proximal Eccentricity	  Distal Eccentricity	  Fruit Shape Index Internal	  Eccentricity Area Index	comment
unique#	Plot #	sct#	image files	Fruit	SP:0000087	SP:0000085	SP:0000133	SP:0000134	SP:0000135	SP:0000136	SP:0000040	SP:0000046	SP:0000139	SP:0000145	SP:0000049	SP:0000067	SP:0000050	SP:0000068	SP:0000062	SP:0000154	SP:0000369	SP:0000370	SP:0000079	SP:0000155	SP:0000160	SP:0000076	SP:0000077	SP:0000059	SP:0000060	SP:0000066	SP:0000161	SP:0000162	SP:0000384	SP:0000058	SP:0000064	SP:0000063	SP:0000048	SP:0000164	
9045-7	9045	SCT_0366	2010_oh_9045_fruit-t.jpg	7	16.9951	18.2567	5.588	5.6134	3.556	4.191	0.7466	0.6364	0.8955	0.7909	1.1322	0.9411	0.8685	0.5376	.	0.0583	235.6465	159.8304	0.0463	181.0868	139.7383	0.1269	0.0774	0	0.1727	0.0765	0	0.0501	0.4424	0.6829	0.896	0.8889	0.6364	0.4529	 
9045-8	9045	SCT_0366	2010_oh_9045_fruit-t.jpg	8	16.3906	17.7684	5.3086	5.3594	3.6576	4.1402	0.7725	0.689	0.8708	0.8278	1.052	0.9563	0.8996	0.5465	.	0.0678	241.2806	141.7096	0.0715	185.819	138.8734	0.0054	0.0145	0	0.1164	0.0404	0	0.0248	0.5092	0.7037	0.8906	0.8837	0.6867	0.4603	 
9045-9	9045	SCT_0366	2010_oh_9045_fruit-t.jpg	9	14.6438	14.6509	4.6482	4.6736	3.4544	3.8608	0.8261	0.7432	0.8579	0.847	1.0129	0.9664	0.9249	0.5387	.	0.0397	214.1698	134.1634	0.0467	170.989	123.3661	0	0	0.0623	0	0.026	0.0204	0	0.4408	0.7152	0.8926	0.8852	0.75	0.4621	 
9046-1	9046	SCT_0339	2010_oh_9046_fruit-t.jpg	1	29.6153	37.0554	7.8486	8.4582	3.6068	6.2484	0.7387	0.4595	1.0453	0.5146	2.0314	0.8281	0.7498	0.4875	.	0.0722	276.7705	242.9632	0.073	168.2559	102.6956	0.0219	0.3017	0	0.3907	0.046	0	0.2642	0.3252	0.4571	0.875	0.875	0.4553	0.6232	 
9046-2	9046	SCT_0339	2010_oh_9046_fruit-t.jpg	2	27.6864	42.447	9.1186	9.2202	6.1468	6.5278	0.708	0.6741	0.5877	0.8412	0.6987	0.9272	0.8488	0.4445	.	0.0693	280.4596	122.4585	0.0444	225.4511	154.9642	0.11	0.0284	0.1549	0	0.1052	0.1066	0	0.4747	0.75	0.893	0.8889	0.6713	0.3445	 
9046-3	9046	SCT_0339	2010_oh_9046_fruit-t.jpg	3	24.3054	27.5593	8.4074	8.4836	3.0226	4.699	0.5539	0.3595	0.9607	0.6677	1.4389	0.8842	0.7197	0.5241	.	0.2034	208.8503	231.9986	0.6597	172.2738	143.2956	0.0012	0.0089	0	0.2868	0.1437	0	0.1614	0.3351	0.5109	0.8952	0.8785	0.3561	0.5437	 
9046-4	9046	SCT_0339	2010_oh_9046_fruit-t.jpg	4	24.9447	28.1987	6.4516	7.3406	3.8608	5.8166	0.7924	0.5984	1.1181	0.6417	1.7423	0.8474	0.7953	0.4492	.	0.1379	240.2922	211.861	0.2375	164.0828	133.3808	0.0236	0.0151	0	0.4013	0.1526	0	0.2691	0.2838	0.5263	0.7595	0.9524	0.5941	0.5644	 
9046-5	9046	SCT_0339	2010_oh_9046_fruit-t.jpg	5	24.3619	27.9025	7.7216	8.3566	3.4798	5.0546	0.6049	0.4507	1.0329	0.5822	1.774	0.8732	0.7622	0.4648	.	0.1368	196.8538	219.1615	0.3219	164.5222	129.4413	0.0111	0.0386	0	0.3955	0.1167	0	0.2071	0.3467	0.5455	0.8926	0.8926	0.4463	0.5254	 
9046-6	9046	SCT_0339	2010_oh_9046_fruit-t.jpg	6	21.9788	23.5703	6.858	6.9088	3.1242	4.6736	0.6765	0.4556	0.8815	0.8148	1.0818	0.8862	0.7789	0.5476	.	0.2188	230.1397	210.7273	0.5877	235.4802	141.4939	0.1484	0.0282	0	0.1559	0.0919	0	0.0898	0.462	0.5246	0.8972	0.8727	0.4444	0.5542	 
9047-1	9047	SCT_0334	2010_oh_9047_fruit-t.jpg	1	22.2553	31.6935	6.9088	6.985	4.7244	5.6134	0.8036	0.6838	0.9191	0.7868	1.1682	0.9483	0.9087	0.5701	.	0.1109	230.6269	153.6144	0.1995	176.1817	122.598	0.0173	0.0668	0	0.1976	0.03	0	0.078	0.4253	0.6727	0.8862	0.8862	0.6852	0.4889	 
9047-2	9047	SCT_0334	2010_oh_9047_fruit-t.jpg	2	22.9367	35.1677	7.112	7.1882	5.4864	6.0452	0.841	0.7714	0.9107	0.7893	1.1538	0.9618	0.9308	0.5539	.	0.0547	215.7077	148.3913	0.0737	171.6171	114.458	0	0	0	0.1856	0.0255	0	0.0751	0.4286	0.7257	0.8912	0.8866	0.7679	0.4449	 
9047-3	9047	SCT_0334	2010_oh_9047_fruit-t.jpg	3	21.1156	29.7677	6.4008	6.4262	5.1308	5.7658	0.8972	0.8016	0.9206	0.7897	1.1658	0.9566	0.9404	0.5595	.	0.071	233.8198	148.3447	0.0949	173.5861	111.365	0	0	0	0.1638	0.0442	0	0.0706	0.4449	0.708	0.8889	0.884	0.8	0.4553	 
9047-4	9047	SCT_0334	2010_oh_9047_fruit-t.jpg	4	21.4748	30.8851	6.2484	6.35	5.4356	5.9436	0.936	0.8699	0.9309	0.8008	1.1624	0.9639	0.9587	0.5507	.	0.0833	221.0663	128.4514	0.1525	170.1285	110.0961	0	0	0	0.2233	0.012	0	0.0727	0.3889	0.7296	0.8901	0.8854	0.8673	0.4533	 
9047-5	9047	SCT_0334	2010_oh_9047_fruit-t.jpg	5	19.8692	26.8606	5.8674	5.9182	5.3594	5.7658	0.9742	0.9134	0.8701	0.7835	1.1105	0.966	0.9604	0.5115	.	0.0428	222.3568	127.2277	0.0447	177.3972	107.4899	0	0	0	0.1674	0.0434	0	0.0581	0.4097	0.7434	0.8936	0.8889	0.913	0.4169	 
9047-6	9047	SCT_0334	2010_oh_9047_fruit-t.jpg	6	18.3949	23.0206	5.334	5.3848	4.9784	5.4102	1.0047	0.9333	0.881	0.7857	1.1212	0.9687	0.9682	0.5283	.	0.0521	231.9442	119.513	0.0698	177.3807	103.3622	0	0	0	0.1433	0.0363	0	0.0486	0.4883	0.7358	0.8914	0.8864	0.9286	0.4231	 
9048-1	9048	SCT_0355	2010_oh_9048_fruit-t.jpg	1	22.9029	26.4283	7.7216	7.8486	2.8956	4.826	0.6149	0.375	0.8947	0.6875	1.3014	0.8997	0.7482	0.4447	.	0.1659	212.6455	210.3897	0.3457	158.2856	154.0666	0.0217	0.0972	0	0.1555	0.1993	0	0.1396	0.4316	0.4762	0.8911	0.8738	0.3719	0.5824	 
9048-2	9048	SCT_0355	2010_oh_9048_fruit-t.jpg	2	23.3068	24.5129	7.493	7.7724	3.2258	4.7752	0.6144	0.4305	0.9593	0.5898	1.6264	0.8785	0.7476	0.4096	.	0.1356	212.9813	203.9569	0.2332	228.1081	138.6213	0.0847	0.0226	0	0.2862	0.1499	0	0.1773	0.3883	0.5348	0.8929	0.8696	0.4274	0.5163	 
9048-3	9048	SCT_0355	2010_oh_9048_fruit-t.jpg	3	23.3206	26.9225	7.4676	7.5438	2.8448	4.699	0.6229	0.381	0.9456	0.7755	1.2193	0.8757	0.7513	0.5779	.	0.1285	232.3439	231.2969	0.1548	173.125	138.7826	0.0105	0.0448	0	0.2299	0.0426	0	0.1294	0.3946	0.4783	0.8889	0.88	0.3761	0.6124	 
9048-4	9048	SCT_0355	2010_oh_9048_fruit-t.jpg	4	22.3025	25.5245	7.5438	7.62	2.7432	4.445	0.5833	0.3636	0.9091	0.8519	1.0672	0.8957	0.7469	0.5431	.	0.2024	236.5313	207.8943	0.3031	174.4965	159.8555	0	0	0.0831	0	0.1418	0.107	0	0.4571	0.4943	0.8958	0.8866	0.3644	0.5971	 
9048-5	9048	SCT_0355	2010_oh_9048_fruit-t.jpg	5	18.8634	18.5535	6.477	6.5278	2.4892	3.81	0.5837	0.3843	0.9216	0.7725	1.1929	0.9061	0.7541	0.5247	.	0.2267	205.6848	198.1303	0.6875	179.747	140.3425	0.001	0.0097	0	0.2297	0.1281	0	0.0947	0.38	0.5235	0.8966	0.8864	0.3861	0.5697	 
9048-6	9048	SCT_0355	2010_oh_9048_fruit-t.jpg	6	17.4599	16.9032	6.1214	6.1468	2.4384	3.3528	0.5455	0.3983	0.8755	0.9129	0.9591	0.9167	0.7686	0.6416	.	0.1302	217.4425	175.6755	0.2317	197.4299	173.9721	0.0832	0.0244	0.1476	0	0.0392	0.0324	0	0.5076	0.5802	0.8941	0.8837	0.3958	0.5626	 
9048-7	9048	SCT_0355	2010_oh_9048_fruit-t.jpg	7	15.1452	12.6271	5.2324	5.2832	2.3876	3.2766	0.6202	0.4563	0.9223	0.7184	1.2838	0.9134	0.7864	0.5031	.	0.2063	225.68	163.7553	0.56	167.3094	134.372	0.045	0.1364	0	0.1814	0.0545	0	0.0869	0.4186	0.5781	0.9024	0.881	0.4512	0.513	 
9048-8	9048	SCT_0355	2010_oh_9048_fruit-t.jpg	8	12.8278	10.9168	4.318	4.318	2.7178	3.0734	0.7118	0.6294	0.8882	0.8353	1.0634	0.9538	0.8738	0.5591	.	0.0707	228.6103	153.1602	0.0821	186.615	138.5055	0.0124	0.0254	0	0.123	0.028	0	0.0229	0.4545	0.7	0.8936	0.875	0.6176	0.4697	 
9049-1	9049	SCT_0356	2010_oh_9049_fruit-t.jpg	1	13.2697	12.1998	4.0767	4.1148	3.3782	3.6068	0.8765	0.8287	0.9159	0.8037	1.1395	0.969	0.9476	0.5356	.	0.044	220.1351	137.36	0.06	169.832	112.1158	0.0024	0.0078	0	0.1667	0.0489	0	0.0641	0.4437	0.7491	0.8908	0.887	0.8281	0.4365	 
9049-2	9049	SCT_0356	2010_oh_9049_fruit-t.jpg	2	13.8024	12.8213	4.2037	4.2418	3.2512	3.683	0.8683	0.7734	0.9094	0.8278	1.0985	0.958	0.935	0.56	.	0.0764	224.6057	144.6943	0.1089	170.4349	117.3586	0	0	0	0.1386	0.0646	0	0.0724	0.4724	0.7059	0.8908	0.887	0.7727	0.4679	 
9049-3	9049	SCT_0356	2010_oh_9049_fruit-t.jpg	3	12.9172	11.2029	3.9497	3.9624	3.0988	3.4671	0.875	0.7846	0.9003	0.8006	1.1245	0.9628	0.9409	0.564	.	0.0716	220.7052	142.0463	0.1063	173.1521	110.8278	0	0.0065	0	0.1769	0.0293	0	0.0779	0.4249	0.7132	0.8899	0.8858	0.7823	0.456	 
9049-4	9049	SCT_0356	2010_oh_9049_fruit-t.jpg	4	12.177	10.3101	3.8989	3.9116	3.0353	3.2385	0.8279	0.7785	0.8632	0.8176	1.0558	0.97	0.9311	0.5335	.	0.0355	221.4512	136.6026	0.0408	187.8827	125.9233	0.0343	0.0333	0	0.125	0.0382	0	0.0303	0.4784	0.748	0.892	0.8837	0.7787	0.4304	 
9049-5	9049	SCT_0356	2010_oh_9049_fruit-t.jpg	5	12.0395	10.064	3.6449	3.7084	3.2131	3.3274	0.8973	0.8815	0.9059	0.7909	1.1454	0.9708	0.957	0.5228	.	0.0305	198.0252	132.7299	0.0548	195.0602	109.0459	0	0	0	0.1923	0.0489	0	0.069	0.4275	0.7663	0.8889	0.8811	0.8772	0.426	 
9049-6	9049	SCT_0356	2010_oh_9049_fruit-t.jpg	6	12.4457	10.0318	3.6449	3.683	3.2893	3.4036	0.9241	0.9024	0.8467	0.8014	1.0565	0.9794	0.971	0.512	.	0.0181	211.6215	116.5219	0.0222	171.3925	106.7892	0	0	0	0.1339	0.0374	0	0.044	0.477	0.7566	0.8899	0.867	0.9099	0.4337	 
9049-7	9049	SCT_0356	2010_oh_9049_fruit-t.jpg	7	11.0589	8.3893	3.3909	3.4036	2.8448	3.048	0.8955	0.839	0.8764	0.7903	1.109	0.9714	0.9564	0.5373	.	0.0419	227.7416	132.6711	0.0369	174.4881	108.7981	0	0	0	0.1297	0.0238	0	0.0462	0.4875	0.7448	0.89	0.8856	0.8396	0.4302	 
9049-8	9049	SCT_0356	2010_oh_9049_fruit-t.jpg	8	10.7826	8.115	3.3782	3.3782	2.9718	3.0607	0.906	0.8797	0.8647	0.7331	1.1795	0.9771	0.9615	0.4985	.	0.0062	151.5948	128.3058	0.0231	183.6867	111.7706	0	0	0	0.1596	0.02	0	0.0664	0.4813	0.775	0.89	0.8857	0.8774	0.3845	 
9049-9	9049	SCT_0356	2010_oh_9049_fruit-t.jpg	9	11.3755	9.2355	3.5052	3.5179	3.1242	3.2131	0.9134	0.8913	0.8659	0.8152	1.0622	0.9825	0.9685	0.5363	.	0.0099	169.7404	121.2894	0.0313	173.2129	113.2205	0	0.0061	0	0.1117	0.0116	0	0.0294	0.4901	0.7778	0.8909	0.8829	0.8909	0.4086	 
9050-1	9050	SCT_0338	2010_oh_9050_fruit-t.jpg	1	25.7354	39.8851	8.509	8.5344	4.4958	5.7404	0.6726	0.5284	0.8836	0.8806	1.0034	0.9328	0.8375	0.59	.	0.1641	224.5418	167.714	0.3141	177.3917	156.9769	0	0.007	0	0.09	0.0607	0	0.0581	0.531	0.6222	0.8917	0.8805	0.5263	0.5269	 
9050-2	9050	SCT_0338	2010_oh_9050_fruit-t.jpg	2	22.3856	32.8477	7.239	7.239	4.826	5.4864	0.7579	0.6667	0.9088	0.8246	1.1021	0.9528	0.8907	0.5928	.	0.1043	204.72	157.3409	0.229	179.9442	136.291	0	0	0	0.1463	0.0227	0	0.0563	0.4722	0.707	0.8941	0.8889	0.6726	0.4701	 
9050-3	9050	SCT_0338	2010_oh_9050_fruit-t.jpg	3	21.6806	29.047	7.1882	7.2136	4.0386	4.9276	0.6831	0.5618	0.9011	0.841	1.0714	0.9383	0.8492	0.5918	.	0.1341	213.8917	166.3023	0.2632	182.8028	150.644	0.0033	0.0371	0	0.1593	0.0366	0	0.0536	0.4485	0.6528	0.8936	0.8811	0.5625	0.5077	 
9050-4	9050	SCT_0338	2010_oh_9050_fruit-t.jpg	4	20.3217	26.5645	6.5532	6.5532	4.2418	4.9276	0.7519	0.6473	0.8682	0.876	0.9912	0.9458	0.8847	0.6053	.	0.0672	229.4268	151.2008	0.0937	184.4442	159.7346	0.0034	0.0046	0.0939	0	0.0412	0.0323	0	0.4845	0.6839	0.8919	0.88	0.6408	0.4813	 
9050-5	9050	SCT_0338	2010_oh_9050_fruit-t.jpg	5	17.9069	20.4032	5.715	5.7658	3.6322	4.3434	0.7533	0.6356	0.9156	0.8089	1.1319	0.9436	0.8843	0.5739	.	0.1257	228.43	166.7769	0.2776	192.0019	132.0197	0.0057	0.0126	0	0.1822	0.0444	0	0.0604	0.4152	0.6588	0.8889	0.875	0.6292	0.5049	 
9050-6	9050	SCT_0338	2010_oh_9050_fruit-t.jpg	6	19.8025	23.8935	6.4262	6.4262	3.7338	4.5974	0.7154	0.581	0.9012	0.8261	1.0909	0.9409	0.8622	0.5919	.	0.1135	227.1346	166.6967	0.2471	195.1501	138.9516	0.024	0.0294	0	0.133	0.0301	0	0.0475	0.4794	0.6667	0.9023	0.9023	0.6	0.491	 
9051-1	9051	SCT_0337	2010_oh_9051_fruit-t.jpg	1	25.231	38.4709	8.3058	8.382	4.5974	5.7404	0.6848	0.5535	0.8991	0.844	1.0652	0.9352	0.8461	0.5886	.	0.1397	212.778	164.7431	0.3049	182.0211	146.76	0.0127	0.0356	0	0.1609	0.0505	0	0.0652	0.4425	0.64	0.8889	0.8944	0.5538	0.5069	 
9051-2	9051	SCT_0337	2010_oh_9051_fruit-t.jpg	2	20.3054	26.7974	6.223	6.2992	4.5974	5.3086	0.8427	0.7388	0.9347	0.7837	1.1927	0.9527	0.9203	0.5578	.	0.0793	230.5862	154.9185	0.1074	165.6647	111.4313	0	0	0	0.209	0.032	0	0.0805	0.3732	0.6923	0.8944	0.8889	0.7423	0.4718	 
9051-3	9051	SCT_0337	2010_oh_9051_fruit-t.jpg	3	19.3119	24.16	5.715	5.7658	4.4704	5.1054	0.8855	0.7822	0.9422	0.8	1.1778	0.9495	0.9336	0.5786	.	0.0921	228.1058	153.1672	0.1661	165.221	112.3221	0	0	0	0.2203	0.019	0	0.0825	0.4229	0.7	0.8974	0.8805	0.7865	0.4774	 
9051-4	9051	SCT_0337	2010_oh_9051_fruit-t.jpg	4	17.892	21.0471	5.5118	5.6134	4.0894	4.6228	0.8235	0.7419	0.9263	0.788	1.1754	0.9583	0.9214	0.5511	.	0.0856	233.4734	150.6238	0.1134	181.3003	117.7701	0	0	0	0.238	0.0259	0	0.065	0.3846	0.7072	0.8828	0.8889	0.7442	0.47	 
9051-5	9051	SCT_0337	2010_oh_9051_fruit-t.jpg	5	17.7335	21.3161	5.4864	5.5372	4.3942	4.8006	0.867	0.8009	0.9074	0.7917	1.1462	0.9657	0.9401	0.5316	.	0.0611	224.4071	138.5613	0.0993	178.164	116.6927	0	0.01	0	0.1655	0.0278	0	0.0541	0.4497	0.7234	0.8889	0.8774	0.7907	0.4439	 
9051-6	9051	SCT_0337	2010_oh_9051_fruit-t.jpg	6	17.1816	19.9187	5.1816	5.2324	4.318	4.7498	0.9078	0.8333	0.8725	0.8039	1.0854	0.9697	0.9475	0.5197	.	0.0537	211.0198	136.0112	0.0745	176.3449	122.3314	0	0	0	0.1474	0.0466	0	0.048	0.4332	0.7312	0.9007	0.8889	0.8395	0.4395	 
9051-7	9051	SCT_0337	2010_oh_9051_fruit-t.jpg	7	17.5241	20.7806	5.3086	5.334	4.3688	4.7752	0.8952	0.823	0.8995	0.8038	1.119	0.9646	0.9486	0.5546	.	0.0747	209.1946	138.4271	0.1462	175.0735	113.3308	0	0	0	0.1421	0.0172	0	0.05	0.4681	0.7273	0.8889	0.8831	0.8193	0.4495	 
9051-8	9051	SCT_0337	2010_oh_9051_fruit-t.jpg	8	18.0049	21.1471	5.5372	5.588	4.064	4.6736	0.8364	0.7339	0.9358	0.7844	1.193	0.9484	0.9129	0.5361	.	0.0709	225.0067	160.8888	0.1107	186.3431	111.827	0	0	0	0.227	0.0477	0	0.0767	0.413	0.6995	0.8951	0.8889	0.7356	0.4663	 
9052-1	9052	SCT_0335	2010_oh_9052_fruit-t.jpg	1	15.6986	16.8155	5.0038	5.0546	4.0386	4.2418	0.8392	0.8071	0.8376	0.797	1.051	0.9708	0.9316	0.5145	.	0.0305	214.1814	132.0022	0.0349	170.8725	123.0523	0	0	0	0.1402	0.0269	0	0.0242	0.4251	0.759	0.8936	0.8811	0.8077	0.4077	 
9052-2	9052	SCT_0335	2010_oh_9052_fruit-t.jpg	2	15.2335	15.818	4.7244	4.7752	3.7084	4.064	0.8511	0.7849	0.8925	0.8065	1.1067	0.9683	0.9396	0.5402	.	0.0594	235.3116	133.7096	0.0746	186.0764	113.3122	0.0106	0.0237	0	0.1524	0.013	0	0.0283	0.4562	0.7296	0.8923	0.8855	0.7838	0.45	 
9052-3	9052	SCT_0335	2010_oh_9052_fruit-t.jpg	3	15.9475	15.1451	4.4196	4.4704	3.9116	4.2672	0.9545	0.8851	0.8908	0.7874	1.1314	0.9663	0.965	0.5369	.	0.0434	232.8438	125.9537	0.0937	175.1303	100.5585	0	0	0	0.1303	0.0157	0	0.0395	0.4727	0.8024	1.0152	0.8645	1.0308	0.4172	 
9052-4	9052	SCT_0335	2010_oh_9052_fruit-t.jpg	4	14.7429	14.9496	4.5466	4.572	3.7592	4.0386	0.8833	0.8268	0.8827	0.7933	1.1127	0.9731	0.9527	0.5391	.	0.0409	209.4409	129.1785	0.0578	168.8976	106.8611	0.0069	0.0155	0	0.1405	0.0112	0	0.0297	0.4654	0.7468	0.8939	0.8872	0.831	0.4321	 
9052-5	9052	SCT_0335	2010_oh_9052_fruit-t.jpg	5	15.2414	13.1735	4.318	4.318	3.6322	3.8608	0.8941	0.8412	0.8471	0.8235	1.0286	0.9601	0.9491	0.5342	.	0.035	231.8763	117.0553	0.0597	166.9911	118.3861	0.0132	0.0353	0.1197	0	0.0218	0.0211	0	0.5106	0.7815	0.9516	0.8741	0.9219	0.419	 
9052-6	9052	SCT_0335	2010_oh_9052_fruit-t.jpg	6	13.5524	12.6542	4.0894	4.1402	3.5814	3.8608	0.9325	0.8758	0.913	0.7391	1.2353	0.9635	0.9573	0.5108	.	0.0296	221.6804	141.4973	0.0321	169.5804	103.7484	0	0	0	0.1902	0.0223	0	0.0504	0.4342	0.7417	0.8889	0.8889	0.875	0.4259	 
9052-7	9052	SCT_0335	2010_oh_9052_fruit-t.jpg	7	13.8125	12.9445	4.2672	4.2672	3.3528	3.7084	0.869	0.7857	0.869	0.8274	1.0504	0.9684	0.9407	0.5581	.	0.0651	240.9634	127.6366	0.0882	175.5704	124.4723	0	0	0	0.1215	0.008	0	0.0172	0.4658	0.7172	0.8889	0.8814	0.7761	0.4545	 
9052-8	9052	SCT_0335	2010_oh_9052_fruit-t.jpg	8	13.5103	12.4026	3.9878	4.0132	3.7084	3.8608	0.962	0.9299	0.8344	0.8025	1.0397	0.9812	0.9801	0.5359	.	0.0296	238.6585	117.8186	0.0239	173.1069	111.1009	0	0	0	0.1521	0.0054	0	0.011	0.4408	0.7682	0.8855	0.8855	0.9355	0.4123	 
9052-9	9052	SCT_0335	2010_oh_9052_fruit-t.jpg	9	13.0593	12.0077	3.9624	3.9624	3.5052	3.7338	0.9423	0.8846	0.8846	0.7692	1.15	0.9718	0.9682	0.5276	.	0.0549	242.2279	116.4118	0.0559	185.6278	103.4411	0.0043	0.0059	0	0.1578	0.0173	0	0.0352	0.4422	0.7534	0.8943	0.8871	0.8871	0.4244	 
9053-1	9053	SCT_0336	2010_oh_9053_fruit-t.jpg	1	21.3573	30.5477	6.3754	6.477	5.2832	5.7658	0.8902	0.8287	0.9044	0.8088	1.1182	0.9641	0.9511	0.5535	.	0.0727	217.8389	135.8585	0.1221	172.672	112.3083	0.0013	0.0061	0	0.1639	0.0204	0	0.0563	0.4405	0.7345	0.8925	0.8877	0.83	0.4493	 
9053-2	9053	SCT_0336	2010_oh_9053_fruit-t.jpg	2	20.0985	27.9283	6.35	6.3754	5.1562	5.4356	0.8526	0.812	0.876	0.812	1.0788	0.9715	0.9397	0.5406	.	0.0423	217.9233	132.9296	0.0596	169.2259	119.2743	0	0	0	0.1337	0.0248	0	0.0297	0.4533	0.7512	0.8939	0.8791	0.8	0.4194	 
9053-3	9053	SCT_0336	2010_oh_9053_fruit-t.jpg	3	19.3442	25.4838	5.969	5.9944	4.8006	5.2324	0.8729	0.8043	0.8894	0.817	1.0885	0.9662	0.939	0.5638	.	0.0609	213.409	139.4349	0.137	171.8626	120.07	0	0	0	0.1463	0.0271	0	0.0454	0.4466	0.7317	0.8929	0.8824	0.8065	0.4453	 
9053-4	9053	SCT_0336	2010_oh_9053_fruit-t.jpg	4	17.9182	21.9677	5.1308	5.207	4.8768	5.1562	0.9902	0.9505	0.9208	0.8119	1.1341	0.965	0.9605	0.5331	.	0.0471	234.1545	124.5289	0.0678	181.9815	101.3755	0	0.0103	0	0.1813	0.0357	0	0.0531	0.4187	0.7525	0.8941	0.8837	0.95	0.439	 
9053-5	9053	SCT_0336	2010_oh_9053_fruit-t.jpg	5	18.6043	22.3251	5.5626	5.6134	4.445	4.9022	0.8733	0.7991	0.895	0.8174	1.095	0.9687	0.9431	0.5521	.	0.0716	251.4344	128.8395	0.0968	174.8341	120.3076	0	0	0	0.1605	0.0124	0	0.0451	0.4238	0.7604	0.9605	0.8795	0.8391	0.4234	 
9053-6	9053	SCT_0336	2010_oh_9053_fruit-t.jpg	6	17.9131	22.3361	5.3594	5.3848	4.8006	5.1308	0.9528	0.8957	0.8863	0.782	1.1333	0.9751	0.9624	0.4978	.	0.0298	210.0206	118.3448	0.0335	164.2394	105.5612	0	0	0	0.1623	0.0441	0	0.0444	0.4455	0.7463	0.8929	0.8824	0.8929	0.4283	 
9053-7	9053	SCT_0336	2010_oh_9053_fruit-t.jpg	7	18.2948	22.9316	5.4864	5.5372	4.7244	5.08	0.9174	0.8611	0.8611	0.8148	1.0568	0.9737	0.9653	0.5369	.	0.06	227.3485	117.5659	0.0791	179.2828	110.911	0	0	0	0.1349	0.021	0	0.0294	0.455	0.7437	0.8916	0.8862	0.8605	0.4375	 
9053-8	9053	SCT_0336	2010_oh_9053_fruit-t.jpg	8	15.7378	17.118	5.1308	5.1816	3.8862	4.064	0.7843	0.7574	0.896	0.8119	1.1037	0.9654	0.914	0.5532	.	0.0417	212.5669	142.2367	0.0644	179.5325	128.7559	0.0004	0.0143	0	0.1533	0.0161	0	0.0324	0.4625	0.7547	0.8889	0.8759	0.75	0.4317	 
9053-9	9053	SCT_0336	2010_oh_9053_fruit-t.jpg	9	15.039	15.6832	4.5212	4.5466	4.0894	4.318	0.9497	0.9045	0.9101	0.7528	1.209	0.9608	0.9579	0.5259	.	0.0416	211.2972	129.0329	0.0539	184.5365	98.232	0.0197	0.0588	0	0.1948	0.0291	0	0.0537	0.4118	0.7574	0.8889	0.8889	0.9014	0.4128	 
