Tomato Analyzer - Color Data																
Plot #	Plot #	SCT #	Plot File Name	Fruit No.	Parameter 1  (% surface w/ Hue 70-100)	Parameter 2  (% surface w/ Hue 0-50)	Avg. Red	Avg. Green	Avg. Blue	Avg. Luminosity	Avg. L	Avg. a	Avg. b	 Avg. Hue	Avg. Chroma	comment
unique#	Plot #	sct#	image files	Fruit	SP:0000351	SP:0000350	SP:0000352	SP:0000355	SP:0000356	SP:0000360	SP:0000357	SP:0000358	SP:0000359	SP:0000361	SP:0000362	
9057-4	9057	SCT_0329	2010_oh_9057_fruit-c.jpg	4	2.93	72.84	129.6098	67.5914	48.8917	83.9938	35.0366	28.3249	23.9129	40.1723	37.0692	
9057-5	9057	SCT_0329	2010_oh_9057_fruit-c.jpg	5	6.82	59.79	149.5011	85.4683	63.1246	100.0526	42.1628	27.8766	25.1955	42.1079	37.5755	
9057-6	9057	SCT_0329	2010_oh_9057_fruit-c.jpg	6	2.67	69.42	137.2606	75.473	56.8145	91.3286	38.0885	27.7221	23.3132	40.0625	36.2218	
9057-7	9057	SCT_0329	2010_oh_9057_fruit-c.jpg	7	6.15	56.22	144.9522	82.5253	59.6714	96.2898	40.8333	27.194	25.1982	42.8184	37.0738	
9057-8	9057	SCT_0329	2010_oh_9057_fruit-c.jpg	8	4.38	44.52	148.945	85.9762	62.1958	99.3493	42.2114	27.2238	25.6587	43.3048	37.41	
9057-9	9057	SCT_0329	2010_oh_9057_fruit-c.jpg	9	5.86	50.91	148.8944	83.8	59.6003	98.1148	41.6711	28.2245	26.4047	43.0921	38.6501	
9058-1	9058	SCT_0340	2010_oh_9058_fruit-c.jpg	1	1.11	50.98	152.8295	81.7268	58.3832	99.3252	41.7394	31.0233	27.3025	41.3498	41.3264	
9058-2	9058	SCT_0340	2010_oh_9058_fruit-c.jpg	2	0.89	67.34	153.4245	80.2036	59.372	100.1165	41.5246	32.2216	26.5573	39.4957	41.7555	
9058-3	9058	SCT_0340	2010_oh_9058_fruit-c.jpg	3	1.57	43.57	149.8067	80.824	56.5412	97.093	41.0931	30.0718	27.4424	42.3823	40.7112	
9058-4	9058	SCT_0340	2010_oh_9058_fruit-c.jpg	4	2.39	43.63	151.5504	82.3539	58.0783	98.6114	41.706	30.1297	27.4841	42.3708	40.7821	
9058-5	9058	SCT_0340	2010_oh_9058_fruit-c.jpg	5	0.74	62.7	154.7222	81.7292	59.4847	100.7939	42.0425	31.9366	27.1737	40.3933	41.9328	
9058-6	9058	SCT_0340	2010_oh_9058_fruit-c.jpg	6	2.48	61.01	151.5138	86.2483	66.4563	102.5358	42.6492	28.6368	24.0825	40.0626	37.417	
9058-7	9058	SCT_0340	2010_oh_9058_fruit-c.jpg	7	0.71	57.44	156.5022	79.2165	53.9554	99.0159	41.6483	33.6565	29.7116	41.4378	44.8947	
9058-8	9058	SCT_0340	2010_oh_9058_fruit-c.jpg	8	3.55	50.08	151.0649	80.0485	53.8867	96.4372	41.1081	30.8212	28.8283	43.0865	42.2021	
9058-9	9058	SCT_0340	2010_oh_9058_fruit-c.jpg	9	0.59	60.1	138.7917	69.3756	46.9803	87.4004	36.8162	31.1632	27.319	41.2392	41.4424	
9059-1	9059	SCT_0361	2010_oh_9059_fruit-c.jpg	1	4.77	60.4	142.5498	79.4408	57.8603	94.3073	39.7378	27.7684	24.9112	41.8955	37.3048	
9059-2	9059	SCT_0361	2010_oh_9059_fruit-c.jpg	2	2.95	74.59	124.1526	64.5319	46.9645	80.5176	33.4981	27.5109	23.02	39.9212	35.8716	
9059-3	9059	SCT_0361	2010_oh_9059_fruit-c.jpg	3	4.31	64.02	131.924	73.2792	55.0268	87.9566	36.7675	26.4957	22.6647	40.544	34.867	
9059-4	9059	SCT_0361	2010_oh_9059_fruit-c.jpg	4	5.16	68.87	137.6549	73.6419	53.9654	90.1677	37.7023	28.6467	24.5114	40.5518	37.702	
9059-5	9059	SCT_0361	2010_oh_9059_fruit-c.jpg	5	4.26	63.65	145.4393	77.3042	55.0055	94.3239	39.6682	30.0304	26.4642	41.388	40.0272	
9059-6	9059	SCT_0361	2010_oh_9059_fruit-c.jpg	6	2.39	75.58	128.977	66.9844	49.6793	84.0599	34.8235	28.416	23.1824	39.2084	36.6728	
9060-1	9060	SCT_0365	2010_oh_9060_fruit-c.jpg	1	2.66	75.4	125.6309	66.3041	49.6286	82.4644	34.1727	27.3359	22.3106	39.2201	35.2848	
9060-2	9060	SCT_0365	2010_oh_9060_fruit-c.jpg	2	1.53	81.85	140.7015	72.9324	56.524	92.7614	38.0135	30.6669	23.5239	37.491	38.6502	
9060-3	9060	SCT_0365	2010_oh_9060_fruit-c.jpg	3	1.78	67.67	128.5022	69.0753	50.7897	84.3541	35.2313	27.0859	23.0438	40.3901	35.5621	
9060-4	9060	SCT_0365	2010_oh_9060_fruit-c.jpg	4	11.01	58.35	144.0857	82.3832	58.2336	95.1583	40.5059	26.889	25.7782	43.7918	37.2496	
9060-5	9060	SCT_0365	2010_oh_9060_fruit-c.jpg	5	9.04	67.86	137.0336	77.6712	60.4587	92.8817	38.5774	26.7582	22.0845	39.534	34.6948	
9060-6	9060	SCT_0365	2010_oh_9060_fruit-c.jpg	6	3.96	68.58	131.5706	73.4784	56.4242	88.3913	36.7652	26.415	21.9113	39.6758	34.3199	
9060-7	9060	SCT_0365	2010_oh_9060_fruit-c.jpg	7	3.53	61.64	126.9381	70.5032	51.1139	83.7479	35.24	25.6244	22.8908	41.775	34.3599	
9060-8	9060	SCT_0365	2010_oh_9060_fruit-c.jpg	8	2.67	67.18	145.59	81.6022	62.9714	98.0392	40.7306	28.4192	23.4787	39.562	36.8633	
9060-9	9060	SCT_0365	2010_oh_9060_fruit-c.jpg	9	4.23	65.87	119.7884	66.4261	50.1135	79.9312	33.3272	24.7157	20.925	40.2523	32.384	
9061-1	9061	SCT_0357	2010_oh_9061_fruit-c.jpg	1	10.99	54.77	144.2021	82.5519	59.8727	96.0251	40.743	26.7773	25.0701	43.1141	36.6816	
9061-2	9061	SCT_0357	2010_oh_9061_fruit-c.jpg	2	9.62	48.46	134.6522	75.1607	51.8471	87.7281	37.4907	26.2162	25.3486	44.0361	36.467	
9061-3	9061	SCT_0357	2010_oh_9061_fruit-c.jpg	3	7.38	63.95	131.8223	73.3202	55.0273	87.891	36.7958	26.4168	22.744	40.7274	34.8588	
9061-4	9061	SCT_0357	2010_oh_9061_fruit-c.jpg	4	12.16	53.65	139.2444	79.1193	55.2964	91.5381	39.1172	26.2548	25.534	44.2026	36.6237	
9061-5	9061	SCT_0357	2010_oh_9061_fruit-c.jpg	5	3.49	66.58	121.5607	65.4345	48.1705	79.8558	33.3074	25.9012	22.0295	40.3819	34.0026	
9061-6	9061	SCT_0357	2010_oh_9061_fruit-c.jpg	6	13.61	45.22	124.8759	73.7143	51.7514	83.109	35.811	22.7276	23.1326	45.506	32.4293	
9062-1	9062	SCT_0354	2010_oh_9062_fruit-c.jpg	1	59.65	2.04	132.4851	93.1569	46.3047	84.1355	41.631	14.0641	32.5626	66.64	35.47	
9062-2	9062	SCT_0354	2010_oh_9062_fruit-c.jpg	2	44.97	16.36	132.0009	88.1506	51.6387	86.4137	40.3184	17.3653	28.5122	58.6566	33.3842	
9062-3	9062	SCT_0354	2010_oh_9062_fruit-c.jpg	3	46.12	10.77	126.7537	86.3475	50.5626	83.4391	39.2261	15.8617	27.6729	60.1794	31.8965	
9062-4	9062	SCT_0354	2010_oh_9062_fruit-c.jpg	4	62.29	1.19	131.4212	93.4979	44.9015	82.9738	41.5901	13.268	33.1026	68.1584	35.6626	
9062-5	9062	SCT_0354	2010_oh_9062_fruit-c.jpg	5	41.22	13.43	130.1271	83.3599	42.8892	81.4027	38.8344	18.6533	31.1117	59.0548	36.2751	
9062-6	9062	SCT_0354	2010_oh_9062_fruit-c.jpg	6	33.26	15.97	123.7333	80.4011	48.5787	81.0816	37.3369	17.935	26.3652	55.7745	31.8871	
9062-7	9062	SCT_0354	2010_oh_9062_fruit-c.jpg	7	37.11	13.54	133.3618	87.8356	51.3882	86.9277	40.4553	18.1834	28.7334	57.6732	34.0036	
9062-8	9062	SCT_0354	2010_oh_9062_fruit-c.jpg	8	27.58	29.79	122.8728	72.7936	41.9117	77.5297	35.2951	21.6004	27.6186	51.9712	35.0623	
9062-9	9062	SCT_0354	2010_oh_9062_fruit-c.jpg	9	21.18	33	128.5871	73.7855	43.3363	80.887	36.3353	23.7774	28.2427	49.9061	36.9191	
9063-1	9063	SCT_0367	2010_oh_9063_fruit-c.jpg	1	26.09	30.17	120.6244	75.8363	49.6575	80.0779	35.8158	19.4481	23.9689	50.9445	30.8664	
9063-2	9063	SCT_0367	2010_oh_9063_fruit-c.jpg	2	37.03	22.15	126.1644	82.3365	50.7315	83.2105	38.1869	18.1145	26.2649	55.4066	31.9057	
9063-3	9063	SCT_0367	2010_oh_9063_fruit-c.jpg	3	61.7	9.17	128.398	96.3825	51.75	84.7512	42.132	10.8055	29.9624	70.169	31.8513	
9063-4	9063	SCT_0367	2010_oh_9063_fruit-c.jpg	4	25.64	27.41	130.6534	78.9758	44.7198	82.4963	37.8614	21.7972	29.124	53.1879	36.3775	
9063-5	9063	SCT_0367	2010_oh_9063_fruit-c.jpg	5	23.57	32.24	125.1258	79.0458	54.2654	84.2987	37.299	20.0352	23.3594	49.3806	30.7745	
9063-6	9063	SCT_0367	2010_oh_9063_fruit-c.jpg	6	36.3	15.25	131.7442	86.7498	53.0307	86.9001	40.0102	18.2841	27.3681	56.2538	32.9138	
9063-7	9063	SCT_0367	2010_oh_9063_fruit-c.jpg	7	48.92	15.16	127.4838	87.1639	50.8778	83.8827	39.5889	15.8536	27.7614	60.2707	31.9692	
9063-8	9063	SCT_0367	2010_oh_9063_fruit-c.jpg	8	31.93	28.68	127.584	81.1419	50.4893	83.7562	38.1092	19.5138	26.3628	53.4911	32.7992	
9063-9	9063	SCT_0367	2010_oh_9063_fruit-c.jpg	9	19.93	29.5	122.577	74.8033	48.0979	80.2	35.8164	20.9387	24.8922	49.9303	32.5277	
9064-1	9064	SCT_0369	2010_oh_9064_fruit-c.jpg	1	1.67	61.98	126.7814	68.0637	49.5519	82.9672	34.7403	26.7621	23.0853	40.7815	35.3432	
9064-2	9064	SCT_0369	2010_oh_9064_fruit-c.jpg	2	2.32	69.01	132.0579	72.9247	55.8494	88.4222	36.7882	26.7586	22.0621	39.5052	34.6809	
9064-3	9064	SCT_0369	2010_oh_9064_fruit-c.jpg	3	2.77	53.68	134.2379	78.2207	60.0404	91.4146	38.3865	24.9891	21.7401	41.0227	33.1223	
9064-4	9064	SCT_0369	2010_oh_9064_fruit-c.jpg	4	1.86	69.81	133.0986	71.699	54.1264	88.0897	36.5896	27.8123	22.8949	39.4611	36.0236	
9064-5	9064	SCT_0369	2010_oh_9064_fruit-c.jpg	5	3.11	60.54	131.7173	77.1267	60.3915	90.3984	37.777	24.548	20.7323	40.1832	32.1315	
9064-6	9064	SCT_0369	2010_oh_9064_fruit-c.jpg	6	3.18	75.01	137.5314	73.5227	56.4002	91.2537	37.6959	28.8513	23.0068	38.5697	36.9014	
9065-1	9065	SCT_0301	2010_oh_9065_fruit-c.jpg	1	14.9	32.86	121.6953	74.4778	52.9507	82.1576	35.6406	20.9021	22.1497	46.6599	30.455	
9065-2	9065	SCT_0301	2010_oh_9065_fruit-c.jpg	2	14.15	33.45	129.3796	73.4389	49.2811	84.0363	36.4426	24.4409	25.3377	46.0321	35.2044	
9065-3	9065	SCT_0301	2010_oh_9065_fruit-c.jpg	3	44.24	9.72	109.4139	76.8716	48.9697	74.5385	34.6168	12.9957	22.6878	60.1957	26.1463	
9065-4	9065	SCT_0301	2010_oh_9065_fruit-c.jpg	4	27.1	36.26	112.2776	72.1599	53.4204	77.9559	33.7833	17.8156	19.3617	47.3813	26.311	
9065-5	9065	SCT_0301	2010_oh_9065_fruit-c.jpg	5	31.03	35.54	114.4967	69.268	47.0171	76.0016	33.3478	19.8944	22.4925	48.5076	30.0283	
9065-6	9065	SCT_0301	2010_oh_9065_fruit-c.jpg	6	23.45	27.02	112.0533	69.2212	47.5036	75.0829	32.9315	18.9317	21.6774	48.868	28.7805	
9066-1	9066	SCT_0316	2010_oh_9066_fruit-c.jpg	1	15.7	41.38	132.0126	77.553	51.8618	86.5231	37.8229	23.7811	25.5608	47.0657	34.9127	
9066-2	9066	SCT_0316	2010_oh_9066_fruit-c.jpg	2	10.86	36.15	136.55	78.2225	52.4925	88.953	38.6173	25.5065	26.3566	45.939	36.6777	
9066-3	9066	SCT_0316	2010_oh_9066_fruit-c.jpg	3	5.16	54.3	114.1158	62.6666	44.9035	74.7717	31.5968	24.0896	21.6366	41.9293	32.3798	
9066-4	9066	SCT_0316	2010_oh_9066_fruit-c.jpg	4	15.27	26.21	133.0671	78.8593	50.6205	86.4288	38.1894	23.4356	26.7727	48.8025	35.5809	
9066-5	9066	SCT_0316	2010_oh_9066_fruit-c.jpg	5	7.31	42.89	135.6924	77.8593	54.7843	89.5928	38.4228	25.5942	24.8297	44.1313	35.6592	
9066-6	9066	SCT_0316	2010_oh_9066_fruit-c.jpg	6	52.36	4.44	144.7101	99.8223	59.0037	95.8572	45.0278	16.8122	30.3941	61.0513	34.7341	
9066-7	9066	SCT_0316	2010_oh_9066_fruit-c.jpg	7	23.31	7.91	138.0059	86.1501	51.4615	89.1585	40.674	21.2943	29.2041	53.9022	36.1432	
9066-8	9066	SCT_0316	2010_oh_9066_fruit-c.jpg	8	14.74	31.11	135.3329	79.7588	52.2396	88.2558	38.795	24.0659	26.5776	47.8393	35.8544	
9066-9	9066	SCT_0316	2010_oh_9066_fruit-c.jpg	9	19.15	28.46	144.7693	91.062	63.3512	97.9241	42.9235	22.576	25.7609	48.7697	34.2534	
9067-1	9067	SCT_0301	2010_oh_9067_fruit-c.jpg	1	25.03	19.6	131.7498	76.9405	46.4435	83.8282	37.5788	23.2121	28.2047	50.5461	36.5282	
9067-2	9067	SCT_0301	2010_oh_9067_fruit-c.jpg	2	20.25	19.64	112.5496	70.9349	48.8946	75.9695	33.4344	18.2573	21.4686	49.6215	28.1821	
9067-3	9067	SCT_0301	2010_oh_9067_fruit-c.jpg	3	63.51	1.14	111.5305	85.483	57.3077	79.4589	37.0662	9.5531	21.3479	65.8917	23.388	
9067-4	9067	SCT_0301	2010_oh_9067_fruit-c.jpg	4	28.08	20.68	118.7938	74.0942	50.2131	79.5136	35.0583	19.2355	22.9454	50.0264	29.9416	
9067-5	9067	SCT_0301	2010_oh_9067_fruit-c.jpg	5	58.25	5.81	111.8072	80.6238	51.2978	76.759	35.8929	12.076	23.1076	62.4084	26.0728	
9067-6	9067	SCT_0301	2010_oh_9067_fruit-c.jpg	6	34.4	15.34	104.8979	69.5917	47.8254	71.8612	32.0582	15.3761	20.2414	52.7783	25.4192	
9067-7	9067	SCT_0301	2010_oh_9067_fruit-c.jpg	7	25.18	13.59	107.7629	69.7918	47.3921	73.0129	32.4375	16.5848	20.9955	51.694	26.7556	
9067-8	9067	SCT_0301	2010_oh_9067_fruit-c.jpg	8	48.22	6.48	111.2865	81.1975	55.3779	78.4643	36.0368	11.7878	20.999	60.6924	24.0813	
9068-1	9068	SCT_0316	2010_oh_9068_fruit-c.jpg	1	13.77	17.32	118.5116	71.7481	46.5792	77.6545	34.3488	20.6393	24.1012	49.4245	31.7309	
9068-2	9068	SCT_0316	2010_oh_9068_fruit-c.jpg	2	8.45	34.98	117.9298	68.6401	46.5322	77.3876	33.5123	22.1979	23.1192	46.1647	32.0506	
9068-3	9068	SCT_0316	2010_oh_9068_fruit-c.jpg	3	5.5	39.53	128.7145	72.4319	49.7075	83.9386	36.0011	25.1325	24.6119	44.4005	35.1765	
9068-4	9068	SCT_0316	2010_oh_9068_fruit-c.jpg	4	12.1	31.04	129.163	74.0807	48.0115	83.3593	36.4863	24.1614	26.1012	47.2101	35.5675	
9068-5	9068	SCT_0316	2010_oh_9068_fruit-c.jpg	5	4.49	61.98	117.2992	62.8899	45.1931	76.3883	32.0997	25.3656	22.2265	41.2262	33.7258	
9068-6	9068	SCT_0316	2010_oh_9068_fruit-c.jpg	6	3.54	64.91	116.9271	59.8291	42.5061	74.9784	31.2633	26.7201	22.733	40.3905	35.0821	
9068-7	9068	SCT_0316	2010_oh_9068_fruit-c.jpg	7	9.49	47.33	127.5543	71.827	48.9373	83.0411	35.6419	24.9462	24.6443	44.6512	35.0665	
9068-8	9068	SCT_0316	2010_oh_9068_fruit-c.jpg	8	6.6	54.68	125.6534	67.7065	46.1278	80.8358	34.4595	26.2531	24.6757	43.226	36.0294	
9068-9	9068	SCT_0316	2010_oh_9068_fruit-c.jpg	9	5.61	44.41	131.5716	71.691	47.8233	84.3911	36.2608	26.736	26.0249	44.2278	37.311	
